Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
death,Claribel,"Alfred, Lord Tennyson","Where Claribel low-lieth The breezes pause and die, Letting the rose-leaves fall: But the solemn oak-tree sigheth, Thick-leaved, ambrosial, With an ancient melody Of an inward agony, Where Claribel low-lieth. At eve the beetle boometh Athwart the thicket lone: At noon the wild bee hummeth About the moss'd headstone: At midnight the moon cometh, And looketh down alone. Her song the lintwhite swelleth, The clear-voiced mavis dwelleth, The callow throstle lispeth, The slumbrous wave outwelleth, The babbling runnel crispeth, The hollow grot replieth Where Claribel low-lieth.","['living', 'death', 'sorrow & grieving', 'nature', 'landscapes & pastorals']",86,577
death,An Autograph,John Greenleaf Whittier,"I write my name as one, On sands by waves o’errun Or winter’s frosted pane, Traces a record vain. Oblivion’s blankness claims Wiser and better names, And well my own may pass As from the strand or glass. Wash on, O waves of time! Melt, noons, the frosty rime! Welcome the shadow vast, The silence that shall last! When I and all who know And love me vanish so, What harm to them or me Will the lost memory be? If any words of mine, Through right of life divine, Remain, what matters it Whose hand the message writ? Why should the “crowner’s quest” Sit on my worst or best? Why should the showman claim The poor ghost of my name? Yet, as when dies a sound Its spectre lingers round, Haply my spent life will Leave some faint echo still. A whisper giving breath Of praise or blame to death, Soothing or saddening such As loved the living much. Therefore with yearnings vain And fond I still would fain A kindly judgment seek, A tender thought bespeak. And, while my words are read, Let this at least be said: “Whate’er his life’s defeatures, He loved his fellow-creatures. “If, of the Law’s stone table, To hold he scarce was able The first great precept fast, He kept for man the last. “Through mortal lapse and dulness What lacks the Eternal Fulness, If still our weakness can Love Him in loving man? “Age brought him no despairing Of the world’s future faring; In human nature still He found more good than ill. “To all who dumbly suffered, His tongue and pen he offered; His life was not his own, Nor lived for self alone. “Hater of din and riot He lived in days unquiet; And, lover of all beauty, Trod the hard ways of duty. “He meant no wrong to any He sought the good of many, Yet knew both sin and folly,— May God forgive him wholly!”","['living', 'death', 'time & brevity', 'farewells & good luck', 'funerals']",327,1740
death,Extempore Effusion upon the Death of James Hogg,William Wordsworth,"When first, descending from the moorlands, I saw the Stream of Yarrow glide Along a bare and open valley, The Ettrick Shepherd was my guide. When last along its banks I wandered, Through groves that had begun to shed Their golden leaves upon the pathways, My steps the Border-minstrel led. The mighty Minstrel breathes no longer, 'Mid mouldering ruins low he lies; And death upon the braes of Yarrow, Has closed the Shepherd-poet's eyes: Nor has the rolling year twice measured, From sign to sign, its stedfast course, Since every mortal power of Coleridge Was frozen at its marvellous source; The rapt One, of the godlike forehead, The heaven-eyed creature sleeps in earth: And Lamb, the frolic and the gentle, Has vanished from his lonely hearth. Like clouds that rake the mountain-summits, Or waves that own no curbing hand, How fast has brother followed brother, From sunshine to the sunless land! Yet I, whose lids from infant slumber Were earlier raised, remain to hear A timid voice, that asks in whispers, ""Who next will drop and disappear?"" Our haughty life is crowned with darkness, Like London with its own black wreath, On which with thee, O Crabbe! forth-looking, I gazed from Hampstead's breezy heath. As if but yesterday departed, Thou too art gone before; but why, O'er ripe fruit, seasonably gathered, Should frail survivors heave a sigh? Mourn rather for that holy Spirit, Sweet as the spring, as ocean deep; For Her who, ere her summer faded, Has sunk into a breathless sleep. No more of old romantic sorrows, For slaughtered Youth or love-lorn Maid! With sharper grief is Yarrow smitten, And Ettrick mourns with her their Poet dead.","['living', 'death', 'nature', 'landscapes & pastorals']",279,1652
death,Success is counted sweetest (112),Emily Dickinson,Success is counted sweetest By those who ne'er succeed. To comprehend a nectar Requires sorest need. Not one of all the purple Host Who took the Flag today Can tell the definition So clear of victory As he defeated – dying – On whose forbidden ear The distant strains of triumph Burst agonized and clear!,"['living', 'death', 'disappointment & failure', 'sorrow & grieving', 'social commentaries', 'history & politics', 'war & conflict']",55,304
death,The Ivy Green,Charles Dickens,"Oh, a dainty plant is the Ivy green, That creepeth o’er ruins old! Of right choice food are his meals, I ween, In his cell so lone and cold. The wall must be crumbled, the stone decayed, To pleasure his dainty whim: And the mouldering dust that years have made Is a merry meal for him. Creeping where no life is seen, A rare old plant is the Ivy green. Fast he stealeth on, though he wears no wings, And a staunch old heart has he. How closely he twineth, how tight he clings, To his friend the huge Oak Tree! And slily he traileth along the ground, And his leaves he gently waves, As he joyously hugs and crawleth round The rich mould of dead men’s graves. Creeping where grim death has been, A rare old plant is the Ivy green. Whole ages have fled and their works decayed, And nations have scattered been; But the stout old Ivy shall never fade, From its hale and hearty green. The brave old plant, in its lonely days, Shall fatten upon the past: For the stateliest building man can raise, Is the Ivy’s food at last. Creeping on, where time has been, A rare old plant is the Ivy green.","['living', 'death', 'time & brevity', 'nature', 'landscapes & pastorals', 'trees & flowers', 'social commentaries', 'history & politics']",209,1087
death,The Circuit Judge,Edgar Lee Masters,"Take note, passers-by, of the sharp erosions Eaten in my head-stone by the wind and rain i Almost as if an intangible Nemesis or hatred Were marking scores against me, But to destroy, and not preserve, my memory. I in life was the Circuit Judge, a maker of notches, Deciding cases on the points the lawyers scored, Not on the right of the matter. O wind and rain, leave my head-stone alone! For worse than the anger of the wronged, The curses of the poor, Was to lie speechless, yet with vision clear, Seeing that even Hod Putt, the murderer, Hanged by my sentence, Was innocent in soul compared with me.","['living', 'death', 'social commentaries', 'crime & punishment']",111,604
death,Eugenia Todd,Edgar Lee Masters,"Have any of you, passers-by, Had an old tooth that was an unceasing discomfort? Or a pain in the side that never quite left you? Or a malignant growth that grew with time? So that even in profoundest slumber There was shadowy consciousness or the phantom of thought Of the tooth, the side, the growth? Even so thwarted love, or defeated ambition, Or a blunder in life which mixed your life Hopelessly to the end, Will like a tooth, or a pain in the side, Float through your dreams in the final sleep Till perfect freedom from the earth-sphere Comes to you as one who wakes Healed and glad in the morning!","['living', 'death', 'disappointment & failure']",112,604
death,The Little White Hearse,Ella Wheeler Wilcox,"Somebody’s baby was buried to-day— The empty white hearse from the grave rumbled back, And the morning somehow seemed less smiling and gay As I paused on the walk while it crossed on its way, And a shadow seemed drawn o’er the sun’s golden track. Somebody’s baby was laid out to rest, White as a snowdrop, and fair to behold, And the soft little hands were crossed over the breast, And those hands and the lips and the eyelids were pressed With kisses as hot as the eyelids were cold. Somebody saw it go out of her sight, Under the coffin lid—out through the door; Somebody finds only darkness and blight All through the glory of summer-sun light; Somebody’s baby will waken no more. Somebody’s sorrow is making me weep: I know not her name, but I echo her cry, For the dearly bought baby she longed so to keep, The baby that rode to its long-lasting sleep In the little white hearse that went rumbling by. I know not her name, but her sorrow I know; While I paused on the crossing I lived it once more, And back to my heart surged that river of woe That but in the breast of a mother can flow; For the little white hearse has been, too, at my door.","['living', 'death', 'infancy', 'sorrow & grieving', 'funerals']",219,1149
death,Consolation,Robert Louis Stevenson,"Though he, that ever kind and true, Kept stoutly step by step with you, Your whole long, gusty lifetime through, Be gone a while before, Be now a moment gone before, Yet, doubt not, soon the seasons shall restore Your friend to you. He has but turned the corner — still He pushes on with right good will, Through mire and marsh, by heugh and hill, That self-same arduous way — That self-same upland, hopeful way, That you and he through many a doubtful day Attempted still. He is not dead, this friend — not dead, But in the path we mortals tread Got some few, trifling steps ahead And nearer to the end; So that you too, once past the bend, Shall meet again, as face to face, this friend You fancy dead. Push gaily on, strong heart! The while You travel forward mile by mile, He loiters with a backward smile Till you can overtake, And strains his eyes to search his wake, Or whistling, as he sees you through the brake, Waits on a stile.","['living', 'death', 'sorrow & grieving', 'time & brevity', 'funerals']",178,939
death,Epitaph,Elinor Wylie,"For this she starred her eyes with salt And scooped her temples thin, Until her face shone pure of fault From the forehead to the chin. In coldest crucibles of pain Her shrinking flesh was fired And smoothed into a finer grain To make it more desired. Pain left her lips more clear than glass; It colored and cooled her hand. She lay a field of scented grass Yielded as pasture land. For this her loveliness was curved And carved as silver is: For this she was brave: but she deserved A better grave than this.","['living', 'death', 'health & illness', 'sorrow & grieving', 'the body', 'nature', 'funerals']",96,510
death,Speed the Parting—,Elinor Wylie,"I shall not sprinkle with dust A creature so clearly lunar; You must die—but of course you must— And better later than sooner. But if it should be in a year That year itself must perish; How dingy a thing is fear, And sorrow, how dull to cherish! And if it should be in a day That day would be dark by evening, But the morning might still be gay And the moon have golden leavening. And beauty’s a moonlight grist That comes to the mills of dying; The silver grain may be missed But there’s no great good in crying. Though luminous things are mould They survive in a glance that crossed them, And it’s not very kind to scold The empty air that has lost them. The limpid blossom of youth Turns into a poison berry; Having perceived this truth I shall not weep but be merry. Therefore die when you please; It’s not very wise to worry; I shall not shiver and freeze; I shall not even be sorry. Beautiful things are wild; They are gone, and you go after; Therefore I mean, my child, To charm your going with laughter. Love and pity are strong, But wisdom is happily greater; You will die, I suppose, before long,Oh, worser sooner than later!","['living', 'death', 'sorrow & grieving', 'time & brevity', 'farewells & good luck']",215,1136
death,Little Elegy,Elinor Wylie,"Withouten you No rose can grow; No leaf be green If never seen Your sweetest face; No bird have grace Or power to sing; Or anything Be kind, or fair, And you nowhere.","['living', 'death', 'sorrow & grieving', 'farewells & good luck', 'funerals']",33,166
death,Insect,Annie Finch,"That hour-glass-backed, orchard-legged, heavy-headed will, paper-folded, wedge-contorted, savage—dense to kill— pulls back on backward-moving, arching high legs still, lowered through a deep, knees-reaching, feathered down green will, antenna-honest, thread-descending, carpeted as if with skill, a focus-changing, sober-reaching, tracing, killing will.","['living', 'death', 'nature', 'animals']",40,353
death,Fifteen Epitaphs I,Louise Imogen Guiney,"I laid the strewings, darling, on thine urn; I lowered the torch, I poured the cup to Dis. Now hushaby, my little child, and learn Long sleep how good it is. In vain thy mother prays, wayfaring hence, Peace to her heart, where only heartaches dwell; But thou more blest, O mild intelligence! Forget her, and Farewell.","['living', 'death', 'parenthood', 'sorrow & grieving', 'funerals']",57,317
death,The Ballad of Othello Clemence,George Elliott Clarke,"There’s a black wind howlin’ by Whylah Falls; There’s a mad rain hammerin’ the flowers; There’s a shotgunned man moulderin’ in petals; There’s a killer chucklin’ to himself; There’s a mother keenin’ her posied son; There’s a joker amblin’ over his bones. Go down to the Sixhiboux River, hear it cry, “Othello Clemence is dead and his murderer’s free!” O sang from Whylah Falls and lived by sweat, Walked that dark road between desire and regret. He pitched lumber, crushed rock, calloused his hands: He wasn’t a saint but he was a man. Scratch Seville shot him and emptied his skull, Tore a hole in his gut only Death could fill. Now his martyr-mother witnesses in cries Over his corpse cankered white by lilies. There’s a black wind snakin’ by Whylah Falls; There’s a river of blood in Jarvis County; There’s a government that don’t know how to weep; There’s a mother who can’t get no sleep. Go down to the Sixhiboux, hear it moan Like a childless mother far, far, from home, “There’s a change that’s gonna have to come, I said, a change that’s gonna have to come.”","['living', 'death', 'sorrow & grieving', 'the body', 'nature', 'social commentaries', 'history & politics', 'race & ethnicity']",190,1066
death,V Mon. July [1747] hath xxxi days.,Benjamin Franklin,"Men drop so fast, ere Life’s mid Stage we tread, Few know so many Friends alive as dead; Yet, as immortal, in our uphill Chace, We press coy Fortune with unslacken’d Pace; Our ardent Labours for the Toy we seek, Join Night to Day, and Sunday to the Week, Our very Joys are anxious, and expire Between Satiety and fierce Desire.","['living', 'death', 'activities', 'jobs & working']",61,327
death,Styx,Robert Duncan,"And a tenth part of Okeanos is given to dark night a tithe of the pure water under earth so that the clear fountains pour from rock face, tears stream from the caverns and clefts, down-running, carving woundrous ways in basalt resistance, cutting deep as they go into layers of time-layerd Gaia where She sleeps— the cold water, the black rushing gleam, the moving down-rush, wash, gush out over bed-rock, toiling the boulders in flood, purling in deeps, broad flashing in falls— And a tenth part of bright clear Okeanos his circulations— mists, rains, sheets, sheathes— lies in poisonous depths, the black water. Styx this carver of caverns beneath us is. Styx this black water, this down-pouring. The well is deep. From its stillness the words our voices speak echo. Resonance follows resonance. Waves of this sounding come up to us. We draw the black water, pure and cold. The light of day is not as bright as this crystal flowing. Three thousand years we have recited its virtue out of Hesiod. Is it twenty-five thousand since the ice withdrew from the lands and we came forth from the realm of caverns where the river beneath the earth we knew we go back to. Styx pouring down in the spring from its glacial remove, from the black ice. Fifty million years—from the beginning of what we are— we knew the depth of this well to be. Fifty million years deep —but our knowing deepens —time deepens— this still water we thirst for in dreams we dread.","['living', 'death', 'nature', 'seas', 'rivers', '& streams', 'social commentaries', 'history & politics']",256,1449
death,And Then I Saw,Alfred Corn,"My body, laid out on a marble slab. Naked but for a linen sheet tucked under Its chin, as though to keep the patient warm. A solemn band approached; identified The late departed with what looked like mingled Relief, mild satisfaction, and bereavement. One of them took away an arm—the right, Was it?—and loped off with a spring in his step. Which prompted others to do likewise: here A shoulder (suitable for crying on), there a foot, there an eye and there an ear. Plump already, one scooped out the belly. Just who you’d imagine claimed the head. Not the one I hoped tugged loose a rib. Some, by no means all, I knew as friends; But felt no bitterness, instead, acceptance. This, while watching their several withdrawals, Travelers moving farther out and deeper Into the ringing distance—who all began To flourish, somehow more intently themselves Than they had earlier resolved to be. Was glad of that, despite a fit of shivers (Simple human nature still presiding) When I took note of the rummage that remained, Wishing a greener plot had been marked out For what had breathed with so much spark and promise. My turn, then, to come forward for a closer Look; and, since no one else had carried off That steady, flexibly strung pump at rest Beneath the sternum, take it for my own, Sensing its mute but anchored trust that parts Lucky for others would befriend as well—Oh love—even the heir that flesh once named.","['living', 'death', 'the body', 'nature']",249,1416
death,Funerals,James Laughlin,"in our village are short and to the point. While the mourners are finding their seats Etta Andrews plays “Now the Day Is Over.” No one is ashamed to wipe his or her eyes. Then the Reverend stands up and reads the Lord’s Prayer with the mourners speaking it with him. Then there is a hymn, usually “Rock of Ages” or one chosen by the wife of the deceased. The deceased, I might say, is never present, except for an urn prepared by Mr. Torrant, who is always squinting. Next there are remarks by the Reverend. He is a kind man and can be relied upon to say something nice about the life of the departed, no matter how much he may have been scorned or even disliked. The Reverend’s eulogies are so much the same, with appropriate readings from scripture, that I gave up listening to them years ago. Instead, unheard, I eulogize myself, the real picture of how I’ve been in the village. I admit that I was self-satisfied and arrogant. I didn’t go to much pains to provide diversions for my wife. When the children and grandchildren came for visits I lectured them and pointed out their faults. I made appropriate contributions to the local charities but without much enthusiasm. I snubbed people who bored me and avoided parties. I was considerate to the people who worked in the post office. I complained a great deal about my ailments. When I’m asked how I’m doing, I reply that I’m not getting any younger. This inveterate response has become a bore in the village. After the Reverend’s eulogy is over there is another hymn, and the benediction. As they leave everyone, except me, presses the flesh of the bereaved with appropriate utterances. But I get away as quickly as I can. If they don’t bore me I like almost all the people in the village. But as they go, I tick them off. I’ve been to at least fifty funerals. When will mine be?","['living', 'death', 'growing old']",336,1835
death,Incident,Eamon Grennan,"for Louis Asekoff Mid-October, Massachusetts. We drive through the livid innards of a beast—dragon or salamander—whose home is fire. The hills a witch’s quilt of goldrust, flushed cinnamon, wine fever, hectic lemon. After dark, while water ruffles, salted, in a big pot, we four gather towards the woodfire, exchanging lazy sentences, waiting dinner. Sunk in the supermarket cardboard box, the four lobsters tip and coolly stroke each other with rockblue baton legs and tentative antennae, their breath a wet clicking, the undulant slow shift of their plated bodies like the doped drift of patients in the padded ward. Eyes like squished berries out on stalks. It’s the end of the line for them, yet faintly in that close-companioned air they smell the sea, a shadow-haunted hole to hide in till all this blows over. When it’s time, we turn the music up to nerve us to it, then take them one by one and drop in the salty roil and scald, then clamp the big lid back. Grasping the shapely fantail, I plunge mine in headfirst and feel before I can detach myself the flat slap of a jackknifed back, glimpse for an instant before I put the lid on it the rigid backward bow-bend of the whole body as the brain explodes and lidless eyes sear white. We two are bound in silence till the pot-lid planks back and music floods again, like a tide. Minutes later, the four of us bend to brittle pink intricate shells, drawing white sweet flesh with our fingers, sewing our shroud-talk tight about us. Later, near moonless midnight, when I scrape the leafbright broken remains into the garbage can outside, that last knowing spasm eels up my arm again and off, like a flash, across the rueful stars.","['living', 'death', 'activities', 'eating & drinking', 'nature', 'fall']",295,1685
death,On Shakespeare. 1630,John Milton,"What needs my Shakespeare for his honoured bones,The labor of an age in pilèd stones,Or that his hallowed relics should be hid Under a star-ypointing pyramid? Dear son of Memory, great heir of fame, What need’st thou such weak witness of thy name?Thou in our wonder and astonishment Hast built thyself a live-long monument. For whilst to th’ shame of slow-endeavouring art, Thy easy numbers flow, and that each heart Hath from the leaves of thy unvalued book Those Delphic lines with deep impression took, Then thou, our fancy of itself bereaving, Dost make us marble with too much conceiving; And so sepúlchred in such pomp dost lie,That kings for such a tomb would wish to die.","['living', 'death', 'time & brevity', 'arts & sciences', 'poetry & poets', 'theater & dance', 'gratitude & apologies']",117,679
death,Dejection,David Baker,"The sun is warm, the sky is clear, etc.... Quickly he taps a full nib twice to the mouth of his japan-ink bowl—harder than he had thought, if he had thought—smears the fine spattering with his sleeve, and continues, for whom haste is more purity than certainty,as anarchy is better than despotism— for this reason—that the former is for a season & that the latter is eternal.","['living', 'death', 'activities', 'travels & journeys', 'arts & sciences', 'poetry & poets', 'reading & books', 'social commentaries', 'crime & punishment', 'history & politics', 'money & economics']",67,375
death,Dulce et Decorum Est,Wilfred Owen,"Bent double, like old beggars under sacks, Knock-kneed, coughing like hags, we cursed through sludge, Till on the haunting flares we turned our backs, And towards our distant rest began to trudge. Men marched asleep. Many had lost their boots, But limped on, blood-shod. All went lame; all blind; Drunk with fatigue; deaf even to the hoots Of gas-shells dropping softly behind. Gas! GAS! Quick, boys!—An ecstasy of fumbling Fitting the clumsy helmets just in time, But someone still was yelling out and stumbling And flound’ring like a man in fire or lime.— Dim through the misty panes and thick green light, As under a green sea, I saw him drowning. In all my dreams before my helpless sight, He plunges at me, guttering, choking, drowning. If in some smothering dreams, you too could pace Behind the wagon that we flung him in, And watch the white eyes writhing in his face, His hanging face, like a devil’s sick of sin; If you could hear, at every jolt, the blood Come gargling from the froth-corrupted lungs, Obscene as cancer, bitter as the cud Of vile, incurable sores on innocent tongues,— My friend, you would not tell with such high zest To children ardent for some desperate glory, The old Lie: Dulce et decorum est Pro patria mori.","['living', 'death', 'social commentaries', 'war & conflict']",217,1242
death,Danny Deever,Rudyard Kipling,"‘What are the bugles blowin’ for?' said Files-on-Parade. ‘To turn you out, to turn you out,’ the Colour-Sergeant said. ‘What makes you look so white, so white?’ said Files-on-Parade. ‘I’m dreadin’ what I’ve got to watch,’ the Colour-Sergeant said. For they’re hangin’ Danny Deever, you can hear the Dead March play, The Regiment’s in ’ollow square—they’re hangin’ him to-day; They’ve taken of his buttons off an’ cut his stripes away, An’ they're hangin’ Danny Deever in the mornin’. ‘What makes the rear-rank breathe so ’ard?’ said Files-on-Parade. ‘It’s bitter cold, it's bitter cold,’ the Colour-Sergeant said. ‘What makes that front-rank man fall down?’ said Files-on-Parade. ‘A touch o’ sun, a touch o’ sun,’ the Colour-Sergeant said. They are hangin’ Danny Deever, they are marchin’ of ’im round, They ’ave ’alted Danny Deever by ’is coffin on the ground; An’ ’e’ll swing in ’arf a minute for a sneakin’ shootin’ hound— O they’re hangin’ Danny Deever in the mornin!’ ‘’Is cot was right-’and cot to mine,’ said Files-on-Parade. ‘’E’s sleepin’ out an’ far to-night,’ the Colour-Sergeant said. ‘I’ve drunk ’is beer a score o’ times,’ said Files-on-Parade. ‘’E’s drinkin’ bitter beer alone,’ the Colour-Sergeant said. They are hangin’ Danny Deever, you must mark ’im to ’is place, For ’e shot a comrade sleepin’—you must look ’im in the face; Nine ’undred of ’is county an’ the Regiment’s disgrace, While they’re hangin’ Danny Deever in the mornin’. ‘What’s that so black agin the sun?’ said Files-on-Parade. ‘It’s Danny fightin’ ’ard for life,’ the Colour-Sergeant said. ‘What’s that that whimpers over’ead?’ said Files-on-Parade. ‘It’s Danny’s soul that’s passin’ now,’ the Colour-Sergeant said. For they’re done with Danny Deever, you can ’ear the quickstep play, The Regiment’s in column, an’ they’re marchin’ us away; Ho! the young recruits are shakin’, an’ they’ll want their beer to-day, After hangin’ Danny Deever in the mornin’!","['living', 'death', 'social commentaries', 'crime & punishment', 'war & conflict']",309,1939
death,The Mayfly,Douglas Florian,"A mayfly flies In May or June. Its life is over Far too soon. A day or two To dance, To fly— Hello Hello Good-bye Good-bye.","['living', 'death', 'nature', 'animals']",26,123
death,"June Twenty, Three Days After",Miller Williams,"When I was a boy and a man would die we’d say a verse when the hearse went by one car two car three car four someone knocking on the devil’s door. I smoked all night myself awake and saw the lights and the day break. When the sun was done with the final star I left the house and the door ajar and went to the church. The father was nice but the holy water was cold as ice. I found a friend and felt his hand fall through mine like crumbling sand. I went to hear the talk in the square but there were headless people there. I turned to the clock for the time of day but the hole in the wall had nothing to say. Callous of heaven and careless of hell you knew something you didn’t tell. The soul you said was only fear, and heaven, well heaven at best was here. So heaven is gone if that was it and the soul lies there in the private pit but hell is big and hell is a bone and hell comes in from the edge of alone. Hell is a dead girl who walks through the town and hunts for my bed to lay herself down.","['living', 'death', 'sorrow & grieving', 'time & brevity']",211,1002
death,[Buffalo Bill 's],E. E. Cummings,Buffalo Bill ’sdefunct who used to ride a watersmooth-silver stallionand break onetwothreefourfive pigeonsjustlikethat Jesushe was a handsome man and what i want to know ishow do you like your blue-eyed boyMister Death,"['living', 'death', 'social commentaries', 'heroes & patriotism']",32,218
death,The Convergence of the Twain,Thomas Hardy,"(Lines on the loss of the ""Titanic"") I In a solitude of the sea Deep from human vanity, And the Pride of Life that planned her, stilly couches she. II Steel chambers, late the pyres Of her salamandrine fires, Cold currents thrid, and turn to rhythmic tidal lyres. III Over the mirrors meant To glass the opulent The sea-worm crawls — grotesque, slimed, dumb, indifferent. IV Jewels in joy designed To ravish the sensuous mind Lie lightless, all their sparkles bleared and black and blind. V Dim moon-eyed fishes near Gaze at the gilded gear And query: ""What does this vaingloriousness down here?"" ... VI Well: while was fashioning This creature of cleaving wing, The Immanent Will that stirs and urges everything VII Prepared a sinister mate For her — so gaily great — A Shape of Ice, for the time far and dissociate. VIII And as the smart ship grew In stature, grace, and hue, In shadowy silent distance grew the Iceberg too. IX Alien they seemed to be; No mortal eye could see The intimate welding of their later history, X Or sign that they were bent By paths coincident On being anon twin halves of one august event, XI Till the Spinner of the Years Said ""Now!"" And each one hears, And consummation comes, and jars two hemispheres.","['living', 'death', 'activities', 'travels & journeys', 'nature', 'seas', 'rivers', '& streams', 'social commentaries', 'class', 'popular culture']",221,1235
death,Champs d’Honneur,Ernest M. Hemingway,"Soldiers never do die well; Crosses mark the places— Wooden crosses where they fell, Stuck above their faces. Soldiers pitch and cough and twitch— All the world roars red and black; Soldiers smother in a ditch, Choking through the whole attack.","['living', 'death', 'social commentaries', 'war & conflict']",41,244
death,Montparnasse,Ernest M. Hemingway,"There are never any suicides in the quarter among people one knows No successful suicides. A Chinese boy kills himself and is dead. (they continue to place his mail in the letter rack at the Dome) A Norwegian boy kills himself and is dead. (no one knows where the other Norwegian boy has gone) They find a model dead alone in bed and very dead. (it made almost unbearable trouble for the concierge) Sweet oil, the white of eggs, mustard and water, soap suds and stomach pumps rescue the people one knows. Every afternoon the people one knows can be found at the café.","['living', 'death']",104,567
death,Safety,Rupert Brooke,"Dear! of all happy in the hour, most blest He who has found our hid security, Assured in the dark tides of the world that rest, And heard our word, ‘Who is so safe as we?’ We have found safety with all things undying, The winds, and morning, tears of men and mirth, The deep night, and birds singing, and clouds flying, And sleep, and freedom, and the autumnal earth. We have built a house that is not for Time’s throwing. We have gained a peace unshaken by pain for ever. War knows no power. Safe shall be my going, Secretly armed against all death’s endeavour; Safe though all safety’s lost; safe where men fall; And if these poor limbs die, safest of all.","['living', 'death', 'time & brevity', 'social commentaries', 'history & politics', 'war & conflict', 'memorial day']",124,658
death,The Dead,Rupert Brooke,"These hearts were woven of human joys and cares, Washed marvellously with sorrow, swift to mirth. The years had given them kindness. Dawn was theirs, And sunset, and the colours of the earth. These had seen movement, and heard music; known Slumber and waking; loved; gone proudly friended; Felt the quick stir of wonder; sat alone; Touched flowers and furs and cheeks. All this is ended. There are waters blown by changing winds to laughter And lit by the rich skies, all day. And after, Frost, with a gesture, stays the waves that dance And wandering loveliness. He leaves a white Unbroken glory, a gathered radiance, A width, a shining peace, under the night.","['living', 'death', 'time & brevity', 'social commentaries', 'war & conflict', 'memorial day']",114,661
death,Anthem for Doomed Youth,Wilfred Owen,"What passing-bells for these who die as cattle? — Only the monstrous anger of the guns. Only the stuttering rifles' rapid rattle Can patter out their hasty orisons. No mockeries now for them; no prayers nor bells; Nor any voice of mourning save the choirs,— The shrill, demented choirs of wailing shells; And bugles calling for them from sad shires. What candles may be held to speed them all? Not in the hands of boys, but in their eyes Shall shine the holy glimmers of goodbyes. The pallor of girls' brows shall be their pall; Their flowers the tenderness of patient minds, And each slow dusk a drawing-down of blinds.","['living', 'death', 'sorrow & grieving', 'social commentaries', 'war & conflict']",110,620
death,Louse Hunting,Isaac Rosenberg,"Nudes—stark and glistening, Yelling in lurid glee. Grinning faces And raging limbs Whirl over the floor one fire. For a shirt verminously busy Yon soldier tore from his throat, with oaths Godhead might shrink at, but not the lice. And soon the shirt was aflare Over the candle he’d lit while we lay. Then we all sprang up and stript To hunt the verminous brood. Soon like a demons’ pantomime The place was raging. See the silhouettes agape, See the gibbering shadows Mixed with the battled arms on the wall. See gargantuan hooked fingers Pluck in supreme flesh To smutch supreme littleness. See the merry limbs in hot Highland fling Because some wizard vermin Charmed from the quiet this revel When our ears were half lulled By the dark music Blown from Sleep’s trumpet.","['living', 'death', 'social commentaries', 'war & conflict', 'mythology & folklore', 'horror']",134,770
death,Through these Pale Cold Days,Isaac Rosenberg,"Through these pale cold days What dark faces burn Out of three thousand years, And their wild eyes yearn, While underneath their brows Like waifs their spirits grope For the pools of Hebron again— For Lebanon's summer slope. They leave these blond still days In dust behind their tread They see with living eyes How long they have been dead.","['living', 'death', 'social commentaries', 'war & conflict']",60,341
death,Thoughts of a Solitary Farmhouse,Franz Wright,"And not to feel bad about dying. Not to take it so personally— it is only the force we exert all our lives to exclude death from our thoughts that confronts us, when it does arrive, as the horror of being excluded— . . . something like that, the Canadian wind coming in off Lake Erie rattling the windows, horizontal snow appearing out of nowhere across the black highway and fields like billions of white bees.","['living', 'death', 'time & brevity']",76,411
death,Stanzas,Emily Brontë,"I'll not weep that thou art going to leave me, There's nothing lovely here; And doubly will the dark world grieve me, While thy heart suffers there. I'll not weep, because the summer's glory Must always end in gloom; And, follow out the happiest story— It closes with a tomb! And I am weary of the anguish Increasing winters bear; Weary to watch the spirit languish Through years of dead despair. So, if a tear, when thou art dying, Should haply fall from me, It is but that my soul is sighing, To go and rest with thee.","['living', 'death', 'sorrow & grieving', 'farewells & good luck']",98,520
death,Grief,Elizabeth Barrett Browning,"I tell you, hopeless grief is passionless; That only men incredulous of despair, Half-taught in anguish, through the midnight air Beat upward to God’s throne in loud access Of shrieking and reproach. Full desertness, In souls as countries, lieth silent-bare Under the blanching, vertical eye-glare Of the absolute heavens. Deep-hearted man, express Grief for thy dead in silence like to death— Most like a monumental statue set In everlasting watch and moveless woe Till itself crumble to the dust beneath. Touch it; the marble eyelids are not wet: If it could weep, it could arise and go.","['living', 'death', 'sorrow & grieving']",97,589
death,"from War is Kind [""Do not weep, maiden, for war is kind""]",Stephen Crane,"Do not weep, maiden, for war is kind. Because your lover threw wild hands toward the sky And the affrighted steed ran on alone, Do not weep. War is kind. Hoarse, booming drums of the regiment, Little souls who thirst for fight, These men were born to drill and die. The unexplained glory flies above them, Great is the battle-god, great, and his kingdom— A field where a thousand corpses lie. Do not weep, babe, for war is kind. Because your father tumbled in the yellow trenches, Raged at his breast, gulped and died, Do not weep. War is kind. Swift, blazing flag of the regiment, Eagle with crest of red and gold, These men were born to drill and die. Point for them the virtue of slaughter, Make plain to them the excellence of killing And a field where a thousand corpses lie. Mother whose heart hung humble as a button On the bright splendid shroud of your son, Do not weep. War is kind.","['living', 'death', 'sorrow & grieving', 'social commentaries', 'war & conflict']",166,892
