Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
love,Family Reunion,Maxine Kumin,"The week in August you come home, adult, professional, aloof, we roast and carve the fatted calf —in our case home-grown pig, the chine garlicked and crisped, the applesauce hand-pressed. Hand-pressed the greengage wine. Nothing is cost-effective here. The peas, the beets, the lettuces hand sown, are raised to stand apart. The electric fence ticks like the slow heart of something we fed and bedded for a year, then killed with kindness’s one bullet and paid Jake Mott to do the butchering. In winter we lure the birds with suet, thaw lungs and kidneys for the cat. Darlings, it’s all a circle from the ring of wire that keeps the raccoons from the corn to the gouged pine table that we lounge around, distressed before any of you was born. Benign and dozy from our gluttonies, the candles down to stubs, defenses down, love leaking out unguarded the way juice dribbles from the fence when grounded by grass stalks or a forgotten hoe, how eloquent, how beautiful you seem! Wearing our gestures, how wise you grow, ballooning to overfill our space, the almost-parents of your parents now. So briefly having you back to measure us is harder than having let you go.","['living', 'parenthood', 'activities', 'eating & drinking', 'gardening', 'relationships', 'family & ancestors', 'home life', 'thanksgiving']",202,1164
love,Raking,Tania Rochelle,"Anna Bell and Lane, eighty, make small leaf piles in the heat, each pile a great joint effort, like fifty years of marriage, sharing chores a rusty dance. In my own yard, the stacks are big as children, who scatter them, dodge and limbo the poke of my rake. We’re lucky, young and straight-boned. And I feel sorry for the couple, bent like parentheses around their brittle little lawn. I like feeling sorry for them, the tenderness of it, but only for a moment: John glides in like a paper airplane, takes the children for the weekend, and I remember, they’re the lucky ones— shriveled Anna Bell, loving her crooked Lane.","['living', 'growing old', 'separation & divorce', 'activities', 'sports & outdoor activities']",111,621
love,Magnificat in Little,Léonie Adams,"I was enriched, not casting after marvels, But as one walking in a usual place, Without desert but common eyes and ears, No recourse but to hear, power but to see, Got to love you of grace. Subtle musicians, that could body wind, Or contrive strings to anguish, in conceit Random and artless strung a branch with bells, Fixed in one silver whim, which at a touch Shook and were sweet. And you, you lovely and unpurchased note, One run distraught, and vexing hot and cold To give to the heart’s poor confusion tongue, By chance caught you, and henceforth all unlearned Repeats you gold.","['love', 'romantic love', 'relationships']",105,585
love,My Father Holds the Door for Yoko Ono,Christopher Chambers,"In New York City for a conference on weed control, leaving the hotel in a cluster of horticulturalists, he alone stops, midwestern, crewcut, narrow blue tie, cufflinks, wingtips, holds the door for the Asian woman in a miniskirt and thigh high white leather boots. She nods slightly, a sad and beautiful gesture. Neither smile, as if performing a timeless ritual, as if anticipating the loss of a son or a lover. Years later, Christmas, inexplicably he dons my mother’s auburn wig, my brother’s wire-rimmed glasses, and strikes a pose clowning with my second hand acoustic guitar. He is transformed, a working class hero and a door whispers shut, like cherry blossoms falling.","['relationships', 'family & ancestors', 'social commentaries', 'popular culture']",112,676
love,Home Fire,Linda Parsons Marion,"Whether on the boulevard or gravel backroad, I do not easily raise my hand to those who toss up theirs in anonymous hello, merely to say “I’m passing this way.” Once out of shyness, now reluctance to tip my hand, I admire the shrubbery instead. I’ve learned where the lines are drawn and keep the privet well trimmed. I left one house with toys on the floor for another with quiet rugs and a bed where the moon comes in. I’ve thrown myself at men in black turtlenecks only to find that home is best after all. Home where I sit in the glider, knowing it needs oil, like my own rusty joints. Where I coax blackberry to dogwood and winter to harvest, where my table is clothed in light. Home where I walk out on the thin page of night, without waving or giving myself away, and return with my words burning like fire in the grate.","['living', 'relationships', 'home life']",158,827
love,Kin,Maya Angelou,"FOR BAILEY We were entwined in red rings Of blood and loneliness before The first snows fell Before muddy rivers seeded clouds Above a virgin forest, and Men ran naked, blue and black Skinned into the warm embraces Of Sheba, Eve and Lilith. I was your sister. You left me to force strangers Into brother molds, exacting Taxations they never Owed or could ever pay. You fought to die, thinking In destruction lies the seed Of birth. You may be right. I will remember silent walks in Southern woods and long talks In low voices Shielding meaning from the big ears Of overcurious adults. You may be right. Your slow return from Regions of terror and bloody Screams, races my heart. I hear again the laughter Of children and see fireflies Bursting tiny explosions in An Arkansas twilight.","['relationships', 'family & ancestors']",138,784
love,Caged Bird,Maya Angelou,A free bird leaps on the back of the wind and floats downstream till the current ends and dips his wing in the orange sun rays and dares to claim the sky. But a bird that stalks down his narrow cage can seldom see through his bars of rage his wings are clipped and his feet are tied so he opens his throat to sing. The caged bird sings with a fearful trill of things unknown but longed for still and his tune is heard on the distant hill for the caged bird sings of freedom. The free bird thinks of another breeze and the trade winds soft through the sighing trees and the fat worms waiting on a dawn bright lawn and he names the sky his own But a caged bird stands on the grave of dreams his shadow shouts on a nightmare scream his wings are clipped and his feet are tied so he opens his throat to sing. The caged bird sings with a fearful trill of things unknown but longed for still and his tune is heard on the distant hill for the caged bird sings of freedom.,"['relationships', 'pets', 'nature', 'animals', 'social commentaries']",193,964
love,Nick and the Candlestick,Sylvia Plath,"I am a miner. The light burns blue. Waxy stalactites Drip and thicken, tears The earthen womb Exudes from its dead boredom. Black bat airs Wrap me, raggy shawls, Cold homicides. They weld to me like plums. Old cave of calcium Icicles, old echoer. Even the newts are white, Those holy Joes. And the fish, the fish— Christ! they are panes of ice, A vice of knives, A piranha Religion, drinking Its first communion out of my live toes. The candle Gulps and recovers its small altitude, Its yellows hearten. O love, how did you get here? O embryo Remembering, even in sleep, Your crossed position. The blood blooms clean In you, ruby. The pain You wake to is not yours. Love, love, I have hung our cave with roses, With soft rugs— The last of Victoriana. Let the stars Plummet to their dark address, Let the mercuric Atoms that cripple drip Into the terrible well, You are the one Solid the spaces lean on, envious. You are the baby in the barn.","['relationships', 'social commentaries']",173,941
love,You’re,Sylvia Plath,"Clownlike, happiest on your hands, Feet to the stars, and moon-skulled, Gilled like a fish. A common-sense Thumbs-down on the dodo’s mode. Wrapped up in yourself like a spool, Trawling your dark as owls do. Mute as a turnip from the Fourth Of July to All Fools’ Day, O high-riser, my little loaf. Vague as fog and looked for like mail. Farther off than Australia. Bent-backed Atlas, our traveled prawn. Snug as a bud and at home Like a sprat in a pickle jug. A creel of eels, all ripples. Jumpy as a Mexican bean. Right, like a well-done sum. A clean slate, with your own face on.","['love', 'classic love', 'infatuation & crushes', 'relationships', 'birth', ""valentine's day""]",108,580
love,The Warning,Robert Creeley,For love—I would split open your head and put a candle in behind the eyes. Love is dead in us if we forget the virtues of an amulet and quick surprise.,"['love', 'desire', 'relationships']",31,151
love,The friend,Marge Piercy,"We sat across the table. he said, cut off your hands. they are always poking at things. they might touch me. I said yes. Food grew cold on the table. he said, burn your body. it is not clean and smells like sex. it rubs my mind sore. I said yes. I love you, I said. That’s very nice, he said I like to be loved, that makes me happy. Have you cut off your hands yet?","['the body', 'love', 'break-ups & vexed love', 'realistic & complicated', 'relationships', 'men & women', 'nature']",77,365
love,Silent Music,Floyd Skloot,"My wife wears headphones as she plays Chopin etudes in the winter light. Singing random notes, she sways in and out of shadow while night settles. The keys she presses make a soft clack, the bench creaks when her weight shifts, golden cotton fabric ripples across her shoulders, and the sustain pedal clicks. This is the hidden melody I know so well, her body finding harmony in the give and take of motion, her lyric grace of gesture measured against a slow fall of darkness. Now stillness descends to signal the end of her silent music.","['living', 'marriage & companionship', 'arts & sciences', 'music']",96,538
love,Kissing a Horse,Robert Wrigley,"Of the two spoiled, barn-sour geldings we owned that year, it was Red— skittish and prone to explode even at fourteen years—who’d let me hold to my face his own: the massive labyrinthine caverns of the nostrils, the broad plain up the head to the eyes. He’d let me stroke his coarse chin whiskers and take his soft meaty underlip in my hands, press my man’s carnivorous kiss to his grass-nipping upper half of one, just so that I could smell the long way his breath had come from the rain and the sun, the lungs and the heart, from a world that meant no harm.","['relationships', 'pets', 'nature']",106,559
love,New Water,Sharon Chmielarz,"All those years—almost a hundred— the farm had hard water. Hard orange. Buckets lined in orange. Sink and tub and toilet, too, once they got running water. And now, in less than a lifetime, just by changing the well’s location, in the same yard, mind you, the water’s soft, clear, delicious to drink. All those years to shake your head over. Look how sweet life has become; you can see it in the couple who live here, their calmness as they sit at their table, the beauty as they offer you new water to drink.","['living', 'relationships']",95,509
love,Evening Practice,D. Nurkse,"I asked my father, “would you rather die of cancer or a heart attack? Would you rather be executed or put in jail for life? Which would you rather be— a spy or a sentinel?” And he tried to answer honestly, combing his thinning hair with his fingers, thinking of something else. At last he fell silent. I ran out to savor the dregs of dusk playing with my friends in the road that led to the highway. The ball flew up toward day and landed in night. We chanted. Every other minute a truck, summoned by our warnings, brushed past in a gust of light, the driver’s curses muffled by distance: the oncoming wheels were the point of the game, like the scores in chalk or the blood from scuffed knees that we smeared across our faces: so when my mother called, her voice was quaint and stymied and I took all the time in the world trotting home past tarped barbecue pits, past names of lovers filling with sap, past tentative wind from sprinklers: then I was stunned to see my golden window where all faces, hanging plants, dangling pots were framed by night and dwarfed by a ravenous inward-turning light.","['activities', 'sports & outdoor activities', 'relationships', 'family & ancestors']",203,1099
love,Portrait,John Frederick Nims,"Seeing in crowded restaurants the one you love You wave at the door, tall girl in imperious fur, And make for him, bumping waiters, dropping a glove, Arriving soft with affectionate slur. As ladies half-turn, gazing, and men appraise You heap the linen with purse, scarf, cigarettes, lighter, Laughing some instantaneous droll phrase. As if sudden sun came out, the table is brighter. All moods: at a party everybody’s delight; Intent while brown curls shadow the serious page; When people are stuffy (more correct than right) The stamp and turn on heel of a little girl’s rage. But woman mostly, as winter moonlight sees, Impetuous midnight, and the dune’s dark trees.","['love', 'infatuation & crushes', 'relationships']",111,669
love,Isaiah’s Coal,John Frederick Nims,"what more can man desire? Always, he woke in those days With a sense of treasure, His heart a gayer glow Than his window grand with sun, As a child, its mind all whirring With green and hollied pleasure Wakes in a haze of Christmas! The season of secrets done. Or as one on country linen Wakes with a start one morning— Then on comfort snugger than pillows Floats: July at the lake. Or has married a golden girl And can hardly believe, but turning Sees blossom for him that very face Worshipping cameras take. Toy trains whirr perky on Till springs contort beneath; The middle-age rower slumps Like a sack—indignant seizure! Late editions wailScreen Star in Mystery Death— Yet in those same days He woke with a sense of treasure. Knowing: my love is safe Though the Rockies plunge like water, Though surf like a wildfire rage And omens roam the sky; Though limbs of the swimmer laze Pale where the seaweed caught her, Nothing can touch my love As dangerous time goes by.","['living', 'time & brevity', 'love', 'romantic love', 'relationships']",175,970
love,Coming to This,Mark Strand,"We have done what we wanted. We have discarded dreams, preferring the heavy industry of each other, and we have welcomed grief and called ruin the impossible habit to break. And now we are here. The dinner is ready and we cannot eat. The meat sits in the white lake of its dish. The wine waits. Coming to this has its rewards: nothing is promised, nothing is taken away. We have no heart or saving grace, no place to go, no reason to remain.","['living', 'marriage & companionship']",84,441
love,Formerly Communist Love Sonnet,Connie Deanovich,"The Chinese concubine feeling has left and the sky hovers like the preparation of a revolutionary speech. You, my long walk with all that expectation the sexy lunches, thousands of them, and then all that religion of eroticism. Beneath the squeeze on my heart is a stranglehold. You, like a little Italian porcelain village that’s all over the shop window saying admire this image of foreverness. The red scarf is factory-made but silky and it’s what I’d flutter over your face if you were here and it would be cheap greasy hypnotism, my own malarkey and we’d be on the southside, at the boat docks, and I’d kiss you beside the stretch of a Russian grain ship, its hammer and sickle like the sending out of rescue choppers.","['love', 'infatuation & crushes', 'romantic love', 'relationships', 'social commentaries', 'history & politics', 'money & economics', ""valentine's day""]",128,723
love,"sweet reader, flanneled and tulled",Olena Kalytiak Davis,"Reader unmov’d and Reader unshaken, Reader unseduc’d and unterrified, through the long-loud and the sweet-still I creep toward you. Toward you, I thistle and I climb. I crawl, Reader, servile and cervine, through this blank season, counting—I sleep and I sleep. I sleep, Reader, toward you, loud as a cloud and deaf, Reader, deaf as a leaf. Reader: Why don’t you turn pale?","['love', 'desire', 'infatuation & crushes', 'unrequited love', 'relationships', 'arts & sciences', 'reading & books', ""valentine's day""]",63,373
love,[The house was just twinkling in the moon light],Gertrude Stein,"Highlight Actions Enable or disable annotations The house was just twinkling in the moon light, And inside it twinkling with delight, Is my baby bright. Twinkling with delight in the house twinkling with the moonlight, Bless my baby bless my baby bright, Bless my baby twinkling with delight, In the house twinkling in the moon light, Her hubby dear loves to cheer when he thinks and he always thinks when he knows and he always knows that his blessed baby wifey is all here and he is all hers, and sticks to her like burrsburrs In the phrase “sticks to her like burrs,” these are prickly flower heads. One other definition of a burr is a circle of light about the moon or a star., blessed baby","['love', 'desire', 'infatuation & crushes', 'relationships', 'home life', ""valentine's day""]",127,694
love,Domestic,Carl Phillips,"If, when studying road atlases while taking, as you call it, your morning dump, you shout down to me names like Miami City, Franconia, Cancún, as places for you to take me to from here, can I help it if all I can think is things that are stupid, like he loves me he loves me not? I don’t think so. No more than, some mornings, waking to your hands around me, and remembering these are the fingers, the hands I’ve over and over given myself to, I can stop myself from wondering does that mean they’re the same I’ll grow old with. Yesterday, in the café I keep meaning to show you, I thought this is how I’ll die maybe, alone, somewhere too far away from wherever you are then, my heart racing from espresso and too many cigarettes, my head down on the table’s cool marble, and the ceiling fan turning slowly above me, like fortune, the part of fortune that’s half-wished- for only—it did not seem the worst way. I thought this is another of those things I’m always forgetting to tell you, or don’t choose to tell you, or I tell you but only in the same way, each morning, I keep myself from saying too loud I love you until the moment you flush the toilet, then I say it, when the rumble of water running down through the house could mean anything: flood, your feet descending the stairs any moment; any moment the whole world, all I want of the world, coming down.","['love', 'heartache & loss', 'realistic & complicated', 'relationships', 'home life', 'anniversary', ""valentine's day""]",259,1364
love,"Venice, Unaccompanied",Monica Youn,"Waking on the train, I thought we were attacked by light: chrome-winged birds hatching from the lagoon. That first day the buoys were all that made the harbor bearable: pennies sewn into a hemline. Later I learned to live in it, to walk through the alien city— a beekeeper’s habit— with fierce light clinging to my head and hands. Treated as gently as every other guest— each house’s barbed antennae trawling for any kind of weather— still I sobbed in a glass box on an unswept street with the last few lire ticking like fleas off my phonecard I’m sorry I can’t stand this, which one of us do you love?","['living', 'separation & divorce', 'love', 'break-ups & vexed love', 'activities', 'travels & journeys', 'relationships']",111,602
love,Love Letter (Clouds),Sarah Manguso,"for B. H. I didn’t fall in love. I fell through it: Came out the other side moments later, hands full of matter, waking up from the dream of a bullet tearing through the middle of my body. I no longer understand anything for longer than a long moment, or the time it takes to receive the shot. This kind of gravity is like falling through a cloud, forgetting it all, and then being told about it later. On the day you fell through a cloud . . . It must be true. If it were not, then when did these strands of silver netting attach to my hair? The problem was finding that you were real and not just a dream of clouds. If you weren’t real, I would address this letter to one of two entities: myself, or everyone else. The effect would be equivalent. The act of falling happens in time. That is, it takes long enough for the falling to shear away from the moments before and the moments after, long enough for one to have thought I am falling. I have been falling. I continue to fall. Falling through a ring, in this case, would not mean falling through the center of the annulus—a planet floats there. Falling through the ring means falling through the spaces between the objects that together make the ring. On the way through, clasp your fists around the universe: Nothing but ice-gravel. But open your hands when you reach the other side. Quickly, before it melts. What did I leave you?","['love', 'infatuation & crushes', 'relationships', ""valentine's day""]",261,1388
love,Sublimation Point,Jason Schneiderman,"for M.B. The answer is entropy—how smell works— little bits of everything—always spinning off from where they were—flying off at random into the world—which is to say into air. There are other ways of solid to gas— they’re substance specific, like iodine, or dry ice—how I felt when I saw you— straight to a new state without passing through expected ones—as though enough of me left at the moment you appeared that I could never be whole without you—apply heat—I turn straight into ether.","['love', 'romantic love', 'relationships', 'gay', 'lesbian', 'queer', 'arts & sciences', 'sciences', ""valentine's day""]",84,489
love,Valentine,Tom Pickard,simplicity say sleep or shall we shower have an apple you are as I need water shall I move? do you dream? shallow snow flesh melt this,"['love', 'desire', 'romantic love', 'relationships', ""valentine's day""]",27,134
love,Acts of Love,Pam Rehm,If endear is earned and is meant to identify two halves then it composes one meaning which means a token a knot a note a noting in the head of how it feels to have your heart be the dear one,"['love', 'romantic love', 'relationships', ""valentine's day""]",41,190
love,The Greatest Love,Anna Swir,"She is sixty. She lives the greatest love of her life. She walks arm-in-arm with her dear one, her hair streams in the wind. Her dear one says: “You have hair like pearls.” Her children say: “Old fool.”","['living', 'growing old', 'parenthood', 'love', 'romantic love', 'relationships', 'anniversary', ""valentine's day""]",38,202
love,Poem for My Love,June Jordan,How do we come to be here next to each other in the night Where are the stars that show us to our love inevitable Outside the leaves flame usual in darkness and the rain falls cool and blessed on the holy flesh the black men waiting on the corner for a womanly mirage I am amazed by peace It is this possibility of you asleep and breathing in the quiet air,"['love', 'romantic love', 'relationships', ""valentine's day""]",72,356
love,Finale,Pablo Neruda,"Matilde, years or days sleeping, feverish, here or there, gazing off, twisting my spine, bleeding true blood, perhaps I awaken or am lost, sleeping: hospital beds, foreign windows, white uniforms of the silent walkers, the clumsiness of feet. And then, these journeys and my sea of renewal: your head on the pillow, your hands floating in the light, in my light, over my earth. It was beautiful to live when you lived! The world is bluer and of the earth at night, when I sleep enormous, within your small hands.","['living', 'marriage & companionship', 'love', 'desire', 'romantic love', 'relationships', 'anniversary', ""valentine's day""]",90,512
love,The Love Cook,Ron Padgett,"Let me cook you some dinner. Sit down and take off your shoes and socks and in fact the rest of your clothes, have a daquiri, turn on some music and dance around the house, inside and out, it’s night and the neighbors are sleeping, those dolts, and the stars are shining bright, and I’ve got the burners lit for you, you hungry thing.","['love', 'desire', 'activities', 'eating & drinking', 'relationships', ""valentine's day""]",64,334
love,In Tennessee I Found a Firefly,Mary Szybist,"Flashing in the grass; the mouth of a spider clung to the dark of it: the legs of the spider held the tucked wings close, held the abdomen still in the midst of calling with thrusts of phosphorescent light— When I am tired of being human, I try to remember the two stuck together like burrs. I try to place them central in my mind where everything else must surround them, must see the burr and the barb of them. There is courtship, and there is hunger. I suppose there are grips from which even angels cannot fly. Even imagined ones. Luciferin, luciferase. When I am tired of only touching, I have my mouth to try to tell you what, in your arms, is not erased.","['love', 'desire', 'relationships', 'nature', 'animals', ""valentine's day""]",126,661
love,Wedding Dress,Michael Waters,"That Halloween I wore your wedding dress, our children spooked & wouldn’t speak for days. I’d razored taut calves smooth, teased each blown tress, then—lipsticked, mascaraed, & self-amazed— shimmied like a starlet on the dance floor. I’d never felt so sensual before— Catholic schoolgirl & neighborhood whore. In bed, dolled up, undone, we fantasized: we clutched & fused, torn twins who’d been denied. You were my shy groom. Love, I was your bride.","['living', 'marriage & companionship', 'love', 'desire', 'relationships', 'social commentaries', 'gender & sexuality', 'anniversary', 'halloween', ""valentine's day""]",73,449
love,I Love Your Crazy Bones,Barton Sutter,"Even your odds and ends. I love your teeth, crazy bones, Madcap knees and elbows. Forearm and backhand Hair makes you animal. Rare among things. The small of your back could pool rain Into water a main might drink. Perfect, From the whirlpools your fingers print On everything you touch To the moons on the nails of all ten toes Rising and setting inside your shoes Wherever you go.","['the body', 'love', 'infatuation & crushes', 'relationships', 'nature', ""valentine's day""]",69,382
love,Study/Trees,Leonard Gontarek,"Leaves flare up, kitchen matches in the permanent trees. Black flash of pike on Mirror Lake, dropping like a roll of nickels. I don’t want nudes in paintings, I don’t want Beauty through the heart, small harpoon that opens when pulled out. I want to break another eggroll with you in moonlight. Ugly maples, when you’re gone.","['love', 'romantic love', 'relationships', 'nature', 'trees & flowers', ""valentine's day""]",57,325
love,Love Pirates,Joseph Millar,"I follow with my mouth the small wing of muscle under your shoulder, lean over your back, breathing into your hair and thinking of nothing. I want to lie down with you under the sails of a wooden sloop and drift away from all of it, our two cars rusting in the parking lot, our families whining like tame geese at feeding time, and all the bosses of the earth cursing the traffic in the morning haze. They will telephone each other from their sofas and glass desks, with no idea where we could be, unable to picture the dark throat of the saxophone playing upriver, or the fire we gather between us on this fantail of dusty light, having stolen a truckload of roses and thrown them into the sea.","['love', 'romantic love', 'relationships', ""valentine's day""]",131,695
love,Moraine for Bob,Joanna Fuhrman,You were never a man in the television sense of the word. I was never a wild Slinky in the sex-club sense of a toy. You were never a tobacco store in the Modernist sense of a trope. I was never a snowdrop in the candy store sense of a treat. You were never Day-glo in the fashionista sense of a scarf. I was never withyouallthetime in the username sense of a self. You were never a strumpet in the toothache sense of an insult. I was never a tooting horn in the childhood sense of a game. You were never a hole-in-my-heart in the country singer sense of a vista. I was never a paper doll in the pyromaniac sense of a pal. You were never a parenthesis in the phony secret sense of a sign. I was never red lipstick in the pulp novel sense of a threat. You were never a word in the mystic sense of an obstacle. I was never a shaking castanet in the midnight sense of a song.,"['love', 'realistic & complicated', 'relationships', 'anniversary', ""valentine's day""]",175,871
love,Superbly Situated,Robert Hershon,"you politely ask me not to die and i promise not to right from the beginning—a relationship based on good sense and thoughtfulness in little things i would like to be loved for such simple attainments as breathing regularly and not falling down too often or because my eyes are brown or my father left-handed and to be on the safe side i wouldn’t mind if somehow i became entangled in your perception of admirable objects so you might say to yourself: i have recently noticed how superbly situated the empire state building is how it looms up suddenly behind cemeteries and rivers so far away you could touch it—therefore i love you part of me fears that some moron is already plotting to tear down the empire state building and replace it with a block of staten island mother/daughter houses just as part of me fears that if you love me for my cleanliness i will grow filthy if you admire my elegant clothes i’ll start wearing shirts with sailboats on them but i have decided to become a public beach an opera house a regularly scheduled flight—something that can’t help being in the right place at the right time—come take your seat we’ll raise the curtain fill the house start the engines fly off into the sunrise, the spire of the empire state the last sight on the horizon as the earth begins to curve","['living', 'marriage & companionship', 'love', 'realistic & complicated', 'relationships', 'anniversary', 'weddings', ""valentine's day""]",237,1306
love,One Hundred Love Sonnets: XVII,Pablo Neruda,"I don’t love you as if you were a rose of salt, topaz, or arrow of carnations that propagate fire: I love you as one loves certain obscure things, secretly, between the shadow and the soul. I love you as the plant that doesn’t bloom but carries the light of those flowers, hidden, within itself, and thanks to your love the tight aroma that arose from the earth lives dimly in my body. I love you without knowing how, or when, or from where, I love you directly without problems or pride: I love you like this because I don’t know any other way to love, except in this form in which I am not nor are you, so close that your hand upon my chest is mine, so close that your eyes close with my dreams.","['love', 'romantic love', 'relationships', ""valentine's day""]",137,697
love,The Quiet World,Jeffrey McDaniel,"In an effort to get people to look into each other’s eyes more, and also to appease the mutes, the government has decided to allot each person exactly one hundred and sixty-seven words, per day. When the phone rings, I put it to my ear without saying hello. In the restaurant I point at chicken noodle soup. I am adjusting well to the new way. Late at night, I call my long distance lover, proudly say I only used fifty-nine today. I saved the rest for you.","['love', 'romantic love', 'relationships', ""valentine's day""]",87,457
love,Yours & Mine,Alice Fulton,"Through your lens the sequoia swallowed me like a dryad. The camera flashed & forgot. I, on the other hand, must practice my absent- mindedness, memory being awkward as a touch that goes unloved. Lately your eyes have shut down to a shade more durable than skin’s. I know you love distance, how it smooths. You choose an aerial view, the city angled to abstraction, while I go for the close exposures: poorly-mounted countenances along Broadway, the pigweed cracking each hardscrabble backlot. It’s a matter of perspective: yours is to love me from a block away & mine is to praise the grain- iness that weaves expressively: your face.","['love', 'realistic & complicated', 'relationships', 'arts & sciences', 'photography & film', ""valentine's day""]",109,635
love,If Ever There Was One,Miller Williams,"She could tell he loved her. He wanted her there sitting in the front pew when he preached. He liked to watch her putting up her hair and ate whatever she cooked and never broached the subject of the years before they met. He was thoughtful always. He let her say whether or not they did anything in bed and tried to learn the games she tried to play. She could tell how deep his feeling ran. He liked to say her name and bought her stuff for no good reason. He was a gentle man. How few there are she knew well enough. He sometimes reached to flick away a speck of something on her clothes and didn’t drum his fingers on the table when she spoke. What would he do if he knew she had a dream sometimes, slipping out of her nightgown— if ever God forbid he really knew her— to slip once out of the house and across town and find someone to talk dirty to her.","['living', 'marriage & companionship', 'love', 'realistic & complicated', 'relationships', 'men & women']",171,857
love,The Love Letters of Helen Pitts Douglass,Michael S. Harper,"When I stood behind his desk chair and when he sat, on rare occasions, on the porch, “sage of Anacostia,” they called him, I smelled his mane glorious, and as a hand saddle the aroma of hair took me to neckline and below. In Egypt, long after Napoleon had shot off the face of the Sphinx, I thought of this man, and the cusp of his palms on my shoulder blades; as always he was carrying the mail of gender, his touch immaculate in the true blend of the cortex, and of the complex, risen on a pulpit, and after the hot air, wintry parlance, the syllables of my name in his ear, when he touched me, as he had touched me then. I had my suspicions of English ladies, actresses, ghosts of the Thames, concubines, as we had been into this next century. And they had their wiles with him. I do not feel forbidden; the cameo ring he gave me, recession of his maleness all I need, and highlights of my dark profile, any children we might have had buried in architecture, and the hate of his daughter Rosetta, who I have spoken to over the grate. The sun rises and sets in our neighborhood: I WILL BURN THESE. But when I place my fingers in that mane it is to the saddle he will come.","['living', 'marriage & companionship', 'love', 'realistic & complicated', 'relationships', 'social commentaries', 'race & ethnicity']",228,1174
love,In a landscape of having to repeat,Martha Ronk,"In a landscape of having to repeat. Noticing that she does, that he does and so on. The underlying cause is as absent as rain. Yet one remembers rain even in its absence and an attendant quiet. If illusion descends or the very word you’ve been looking for. He remembers looking at the photograph, green and gray squares, undefined. How perfectly ordinary someone says looking at the same thing or I’d like to get to the bottom of that one. When it is raining it is raining for all time and then it isn’t and when she looked at him, as he remembers it, the landscape moved closer than ever and she did and now he can hardly remember what it was like.",['relationships'],123,649
love,Want Song,Lance Larsen,"Two musics washing over me, and morning asks, which loneliness comes closest to the inky chromatics inside you?","['love', 'realistic & complicated', 'relationships', ""valentine's day""]",18,111
love,Love Explained,Jennifer Michael Hecht,"Guy calls the doctor, says the wife’s contractions are five minutes apart. Doctor says, Is this her first child? guy says, No, it’s her husband. I promise to try to remember who I am. Wife gets up on one elbow, says, I wanted to get married. It seemed a fulfillment of some several things, a thing to be done. Even the diamond ring was some thing like a quest, a thing they set you out to get and how insane the quest is; how you have to turn it every way before you can even think to seek it; this metaphysical refraining is in fact the quest. Who’d have guessed? She sighs, I like the predictability of two, I like my pleasures fully expected, when the expectation of them grows patterned in its steady surprise. I’ve got my sweet and tumble pat. Here on earth, I like to count upon a thing like that. Thus explained the woman in contractions to her lover holding on the telephone for the doctor to recover from this strange conversational turn. You say you’re whom? It is a pleasure to meet you. She rolls her eyes, but he’d once asked her Am I your first lover? and she’d said, Could be. Your face looks familiar.","['living', 'marriage & companionship', 'love', 'realistic & complicated', 'relationships', 'anniversary']",211,1117
love,A Maul for Bill and Cindy’s Wedding,Gary Snyder,"Swung from the toes out, Belly-breath riding on the knuckles, The ten-pound maul lifts up, Sails in an arc overhead, And then lifts you! It floats, you float, For an instant of clear far sight— Eye on the crack in the end-grain Angle of the oak round Stood up to wait to be split. The maul falls—with a sigh—the wood Claps apart and lies twain— In a wink. As the maul Splits all, may You two stay together.","['living', 'marriage & companionship', 'love', 'realistic & complicated', 'activities', 'jobs & working', 'relationships', 'weddings', ""valentine's day""]",78,406
love,The Cloister,William Matthews,"The last light of a July evening drained into the streets below: My love and I had hard things to say and hear, and we sat over wine, faltering, picking our words carefully. The afternoon before I had lain across my bed and my cat leapt up to lie alongside me, purring and slowly growing dozy. By this ritual I could clear some clutter from my baroque brain. And into that brief vacancy the image of a horse cantered, coming straight to me, and I knew it brought hard talk and hurt and fear. How did we do? A medium job, which is well above average. But because she had opened her heart to me as far as she did, I saw her fierce privacy, like a gnarled, luxuriant tree all hung with disappointments, and I knew that to love her I must love the tree and the nothing it cares for me.","['living', 'disappointment & failure', 'marriage & companionship', 'love', 'realistic & complicated', 'relationships', ""valentine's day""]",153,781
love,[Didn’t Sappho say her guts clutched up like this?],Marilyn Hacker,"Didn’t Sappho say her guts clutched up like this? Before a face suddenly numinous, her eyes watered, knees melted. Did she lactate again, milk brought down by a girl’s kiss? It’s documented torrents are unloosed by such events as recently produced not the wish, but the need, to consume, in us, one pint of Maalox, one of Kaopectate. My eyes and groin are permanently swollen, I’m alternatingly brilliant and witless —and sleepless: bed is just a swamp to roll in. Although I’d cream my jeans touching your breast, sweetheart, it isn’t lust; it’s all the rest of what I want with you that scares me shitless.","['love', 'desire', 'infatuation & crushes', 'realistic & complicated', 'relationships', ""valentine's day""]",106,608
