Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
philosophy,Digging in a Footlocker,Walter McDonald,"Crouched before dismantled guns, we found war souvenirs our uncle padlocked in the attic, a brittle latch easily pried off. Stiff uniforms on top, snapshots of soldiers young as our cousins, a velvet box of medals as if he fought all battles in World War II. Bayonets, machetes, a folded flag, two hand grenades with missing pins. We picked up teeth like pennies, loose, as if tossed in, a piece of something dark and waxy like a fig, curved like a question mark, a human ear. We touched dried pieces of cloth stuck to curved bones and held them to the light, turning them over and over, wondering how did uncles learn to kill, what would happen when we grew up.","['living', 'philosophy', 'social commentaries', 'war & conflict', 'heroes & patriotism']",121,662
philosophy,Weighing In,Rhina P. Espaillat,"What the scale tells you is how much the earth has missed you, body, how it wants you back again after you leave it to go forth into the light. Do you remember how earth hardly noticed you then? Others would rock you in their arms, warm in the flow that fed you, coaxed you upright. Then earth began to claim you with spots and fevers, began to lick at you with a bruised knee, a bloody shin, and finally to stoke you, body, drumming intimate coded messages through music you danced to unawares, there in your dreaming and your poems and your obedient blood. Body, how useful you became, how lucky, heavy with news and breakage, rich, and sad, sometimes, imagining that greedy zero you must have been, that promising empty sack of possibilities, never-to-come tomorrow. But look at you now, body, soft old shoe that love wears when it’s stirring, look down, look how earth wants what you weigh, needs what you know.","['living', 'coming of age', 'growing old', 'the body', 'nature', 'philosophy']",165,915
philosophy,Perpetuum Mobile,Marin Sorescu,"Between people’s ideals and their realization there is always a greater drop than in the highest of waterfalls. This potential gradient can be exploited rationally, if we build a sort of power station above it. The energy it supplies, even if we use it only to light our cigarettes, is something anyway; for while one is smoking one can very seriously think up ideals even crazier.","['arts & sciences', 'philosophy', 'sciences']",66,381
philosophy,Wings,Miroslav Holub,"We have a microsopic anatomy of the whale this gives Man assurance William Carlos Williams We have a map of the universe for microbes, we have a map of a microbe for the universe. we have a Grand Master of chess made of electronic circuits. But above all we have the ability to sort peas, to cup water in our hands, to seek the right screw under the sofa for hours This gives us wings.","['the body', 'nature', 'arts & sciences', 'philosophy']",75,385
philosophy,Car Showroom,Jonathan Holden,"Day after day, along with his placid automobiles, that well-groomed sallow young man had been waiting for me, as in the cheerful, unchanging weather of a billboard—pacing the tiles, patting his tie, knotting, un- knotting the façade of his smile while staring out the window. He was so bad at the job he reminded me of myself the summer I failed at selling Time and Life in New Jersey. Even though I was a boy I could feel someone else’s voice crawl out of my mouth, spoiling every word, like this cowed, polite kid in his tie and badge that said Greg, saying Ma’am to my wife, calling me Sir, retailing the air with such piety I had to find anything out the window. Maybe the rain. It was gray and as honestly wet as ever. Something we could both believe.","['living', 'activities', 'jobs & working', 'philosophy']",141,757
philosophy,Prelude,Michael Palmer,"The limit of the song is this prelude to a journey to the outer islands, the generative sentence, waltz project, forms, qualities, suns, moons, rings, an inside-outside then an outside-inside shaped with her colored clays. The days yet propse themselves as self-evident, everything there everything here and you are reading in a way natural to theatre a set of instructions that alters itself automatically as you proceed west from death to friendliness, the two topics upon which you are allowed to meditate under the first broad drops of rain. The planes will be piloted by ancestors who have come back to life. Why the delay.","['living', 'time & brevity', 'activities', 'travels & journeys', 'arts & sciences', 'language & linguistics', 'music', 'philosophy']",105,628
philosophy,Ode to Marbles,Max Mendelsohn,"I love the sound of marbles scattered on the worn wooden floor, like children running away in a game of hide-and-seek. I love the sight of white marbles, blue marbles, green marbles, black, new marbles, old marbles, iridescent marbles, with glass-ribboned swirls, dancing round and round. I love the feel of marbles, cool, smooth, rolling freely in my palm, like smooth-sided stars that light up the worn world.","['living', 'philosophy']",68,411
philosophy,Trouble Deaf Heaven,Bin Ramke,"Sonnet 29 Is there a sound? There is a forest. What is the world? The word is wilderness. What is the answer? The answer is the world. What is the beginning? A beginning is happiness. What is the end? No one lives there now. What is a beginning? The beginning is light. What makes happiness? Nothing. What makes an ending? What does not. What is her skin? Her skin is composed of strange clothing and clouds of butterflies, of events and odors, of the rose fingers of dawn, transparent suns of full daylight, blue loves of dusk and night fish with huge eyes.","['living', 'disappointment & failure', 'sorrow & grieving', 'time & brevity', 'nature', 'landscapes & pastorals', 'philosophy']",103,558
philosophy,Tiger Butter,Diane Glancy,"Is it only when you’re little you know tigers live in your closet— one with your shoes on his two ears, another with your umbrella tied to his tail; the rest wearing your red coat and blue trousers with the red buttons? Is it only when you’re little the dustballs have mountainous shadows in the crack of light under the door? Or is it also NOW you fear that tigers will eat you— when you wake in the middle of the night and don’t know where you are, nor remember how far you’ve come. Your nose hurts like a plowed field, your fingers stiff— Then somehow, you remember what you’ve accomplished. The sewing is finished— The red buttons threaded to the blue pants and the little coat with its sleeves. And you know you have given them to the tigers (so they won’t eat you). But they chased themselves around a tree and melted into butter. NOW you can pick up your coat and trousers, your shoes and umbrella. Soon, even, you can start your car and go— The promise of dawn already on the face of the clock-radio.","['living', 'philosophy']",189,1008
philosophy,Nietzsche’s Hands,Christopher Middleton,"Celebrated, the moustache, And near enough ignored His “beautiful hands”. Capable on a keyboard, improvised A polonaise, his own artistic Compositions “dull and decent”. He could see, some, but much swam, out there: Knives and forks, print, street signs. Then, his mind made up, he laid about, Sank immense nets into the cultural acid. When we winched them back in, on fingertips, They rippled with rainbows—herring and sprat He could fling, raw, in the teeth Of the Bürgertum, God rot it. Ah, no God: So to invoke the impact of quanta on quanta And extirpate for keeps the German cabbage, His fingers, subject to whim, and rounded Like objects in a metephor, made good the feeble Peering eyes. Each tip housed a labyrinth, Circling in or out, from ivories an octopod Pressed the torrent of a tune. From Cretan pots Their gestures, snaking out, apprehended, Turn on turn, a tumbril in the stars. Those fingers must have held, no less, the comb To bush his hairy icon out, to primp. On long mountain walks they jotted Gothic Letters on a page, deleted angrily Brainwaves, on a page one trouser leg Segregated from his knee. What a joy, At long last, to know the knower not deceived But disobedient, at his word. Underneath The creams of language here’s a tongue can taste A universe, cyclopic, but propulsive, alien To a species blocked by self-torment, To shopping, authority—all the cockahoop Engines of flesh not fuelled by despair. When Nietzche, squinting, trimmed his fingernails, Did he care for suchlike slighter things? To a turning pot a potter’s fingers do not cling.","['arts & sciences', 'philosophy']",268,1577
philosophy,Much Madness is divinest Sense - (620),Emily Dickinson,"Much Madness is divinest Sense - To a discerning Eye - Much Sense - the starkest Madness - ’Tis the Majority In this, as all, prevail - Assent - and you are sane - Demur - you’re straightway dangerous - And handled with a Chain -","['living', 'health & illness', 'arts & sciences', 'philosophy']",46,229
philosophy,The Tummy Beast,Roald Dahl,"One afternoon I said to mummy, “Who is this person in my tummy? “Who must be small and very thin “Or how could he have gotten in?” My mother said from where she sat, “It isn’t nice to talk like that.” “It’s true!” I cried. “I swear it, mummy! “There is a person in my tummy! “He talks to me at night in bed, “He’s always asking to be fed, “Throughout the day, he screams at me, “Demanding sugar buns for tea. “He tells me it is not a sin “To go and raid the biscuit tin. “I know quite well it’s awfully wrong “To guzzle food the whole day long, “But really I can’t help it, mummy, “Not with this person in my tummy.” “You horrid child!” my mother cried. “Admit it right away, you’ve lied!” “You’re simply trying to produce “A silly asinine excuse! “You are the greedy guzzling brat! “And that is why you’re always fat!” I tried once more, “Believe me, mummy, “There is a person in my tummy.” “I’ve had enough!” my mother said, “You’d better go at once to bed!” Just then, a nicely timed event Delivered me from punishment. Deep in my tummy something stirred, And then an awful noise was heard, A snorting grumbling grunting sound That made my tummy jump around. My darling mother nearly died, “My goodness, what was that?” she cried. At once the tummy voice came through, It shouted, “Hey there! Listen you! “I’m getting hungry! I want eats! “I want lots of chocs and sweets! “Get me half a pound of nuts! “Look snappy or I’ll twist your guts!” “That’s him!” I cried. “He’s in my tummy! “So now do you believe me, mummy?” But mummy answered nothing more, For she had fainted on the floor.","['activities', 'eating & drinking', 'family & ancestors', 'humor & satire', 'philosophy']",299,1588
philosophy,“I Am Not I”,Juan Ramón Jiménez,"I am not I. I am this one walking beside me whom I do not see, whom at times I manage to visit, and whom at other times I forget; who remains calm and silent while I talk, and forgives, gently, when I hate, who walks where I am not, who will remain standing when I die.","['living', 'time & brevity', 'arts & sciences', 'philosophy']",57,269
philosophy,On Swearing,Gary Dop,"In Normandy, at Point Du Hoc, where some Rangers died, Dad pointed to an old man 20 feet closer to the edge than us, asking if I could see the medal the man held like a rosary. As we approached the cliff the man’s swearing, each bulleted syllable, sifted back toward us in the ocean wind. I turned away, but my shoulder was held still by my father’s hand, and I looked up at him as he looked at the man.","['living', 'parenthood', 'philosophy', 'social commentaries', 'history & politics', 'war & conflict']",81,403
philosophy,"“Yet, even ’mid merry boyhood’s tricks and scapes”",Frederick Goddard Tuckerman,"from Sonnets, Second Series XXX Yet, even ‘mid merry boyhood’s tricks and scapes, Early my heart a deeper lesson learnt; Wandering alone by many a mile burnt Black woodside, that but the snow-flake decks and drapes. And I have stood beneath Canadian sky, In utter solitudes, where the cricket’s cry Appals the heart, and fear takes visible shapes; And on Long Island’s void and isolate capes Heard the sea break like iron bars: and still, In all, I seemed to hear the same deep dirge; Borne in the wind, the insect’s tiny trill, And crash and jangle of the shaking surge; And knew not what they meant,—prophetic woe? Dim bodings, wherefore? Now, indeed, I know!","['living', 'coming of age', 'nature', 'philosophy']",115,661
philosophy,The Days Gone By,James Whitcomb Riley,"O the days gone by! O the days gone by! The apples in the orchard, and the pathway through the rye; The chirrup of the robin, and the whistle of the quail As he piped across the meadows sweet as any nightingale; When the bloom was on the clover, and the blue was in the sky, And my happy heart brimmed over in the days gone by. In the days gone by, when my naked feet were tripped By the honey-suckle’s tangles where the water-lilies dipped, And the ripples of the river lipped the moss along the brink Where the placid-eyed and lazy-footed cattle came to drink, And the tilting snipe stood fearless of the truant’s wayward cry And the splashing of the swimmer, in the days gone by. O the days gone by! O the days gone by! The music of the laughing lip, the luster of the eye; The childish faith in fairies, and Aladdin’s magic ring— The simple, soul-reposing, glad belief in everything,— When life was like a story, holding neither sob nor sigh, In the golden olden glory of the days gone by.","['living', 'time & brevity', 'philosophy']",187,993
philosophy,Sonnet XXV,George Santayana,"As in the midst of battle there is room For thoughts of love, and in foul sin for mirth; As gossips whisper of a trinket’s worth Spied by the death-bed’s flickering candle-gloom; As in the crevices of Caesar’s tomb The sweet herbs flourish on a little earth: So in this great disaster of our birth We can be happy, and forget our doom. For morning, with a ray of tenderest joy Gilding the iron heaven, hides the truth, And evening gently woos us to employ Our grief in idle catches. Such is youth; Till from that summer’s trance we wake, to find Despair before us, vanity behind.","['living', 'disappointment & failure', 'growing old', 'time & brevity', 'philosophy']",107,579
philosophy,Shepherd John,Mary Mapes Dodge,"Oh! Shepherd John is good and kind, Oh! Shepherd John is brave; He loves the weakest of his flock, His arm is quick to save. But Shepherd John to little John Says: ‘Learn, my laddie, learn! In grassy nooks still read your books, And aye for knowledge burn. Read while you tend the grazing flock: Had I but loved my book, I’d not be still in shepherd’s frock, Nor bearing shepherd’s crook. The world is wide, the world is fair, There’s muckle work to do. I’ll rest content a shepherd still, But grander fields for you!’","['living', 'coming of age', 'disappointment & failure', 'activities', 'jobs & working', 'philosophy']",96,518
philosophy,Taking Time to Grow,Mary Mapes Dodge,"‘Mamma! mamma!’ two eaglets cried, ‘To let us fly you’ve never tried. We want to go outside and play; We’ll promise not to go away.’ The mother wisely shook her head: ‘No, no, my dears. Not yet,’ she said. ‘But, mother dear,’ they called again, ‘We want to see those things called men, And all the world so grand and gay, Papa described the other day. And – don’t you know? – he told you then About a little tiny wren, That flew about so brave and bold, When it was scarcely four weeks old?’ But still the mother shook her head; ‘No, no, my dears, not yet,’ she said. ‘Before you see the world below, Far bigger you will have to grow. There’s time enough to look for men; And as for wrens – a wren’s a wren. What if your freedom does come late? An eaglet can afford to wait.’","['living', 'parenthood', 'philosophy']",152,775
philosophy,At 14,Don Welch,"To be shy, to lower your eyes after making a greeting. to know wherever you go you’ll be called on, to fear whoever you’re near will ask you, to wear the softer sides of the air in rooms filled with angers, your ship always docked in transparent slips whose wharves are sheerer than membranes.","['living', 'coming of age', 'philosophy']",54,293
philosophy,The Animals are Leaving,Charles Harper Webb,"One by one, like guests at a late party They shake our hands and step into the dark: Arabian ostrich; Long-eared kit fox; Mysterious starling. One by one, like sheep counted to close our eyes, They leap the fence and disappear into the woods: Atlas bear; Passenger pigeon; North Island laughing owl; Great auk; Dodo; Eastern wapiti; Badlands bighorn sheep.","['nature', 'animals', 'philosophy']",60,356
philosophy,I dwell in Possibility – (466),Emily Dickinson,I dwell in Possibility – A fairer House than Prose – More numerous of Windows – Superior – for Doors – Of Chambers as the Cedars – Impregnable of eye – And for an everlasting Roof The Gambrels of the Sky – Of Visitors – the fairest – For Occupation – This – The spreading wide my narrow Hands To gather Paradise –,"['arts & sciences', 'philosophy', 'reading & books', 'funerals']",63,313
philosophy,Constantly Risking Absurdity (#15),Lawrence Ferlinghetti,Constantly risking absurdity and death whenever he performs above the heads of his audience the poet like an acrobat climbs on rime to a high wire of his own making and balancing on eyebeams above a sea of faces paces his way to the other side of day performing entrechats and sleight-of-foot tricks and other high theatrics and all without mistaking any thing for what it may not be For he's the super realist who must perforce perceive taut truth before the taking of each stance or step in his supposed advance toward that still higher perch where Beauty stands and waits with gravity to start her death-defying leap And he a little charleychaplin man who may or may not catch her fair eternal form spreadeagled in the empty air of existence,"['arts & sciences', 'philosophy', 'poetry & poets']",132,744
philosophy,"Long time a child, and still a child, when years",Hartley Coleridge,"Long time a child, and still a child, when years Had painted manhood on my cheek, was I,— For yet I lived like one not born to die; A thriftless prodigal of smiles and tears, No hope I needed, and I knew no fears. But sleep, though sweet, is only sleep, and waking, I waked to sleep no more, at once o’ertaking The vanguard of my age, with all arrears Of duty on my back. Nor child, nor man, Nor youth, nor sage, I find my head is grey, For I have lost the race I never ran: A rathe December blights my lagging May; And still I am a child, tho’ I be old, Time is my debtor for my years untold.","['living', 'growing old', 'time & brevity', 'philosophy']",123,593
philosophy,Water,Ralph Waldo Emerson,"The water understands Civilization well; It wets my foot, but prettily, It chills my life, but wittily, It is not disconcerted, It is not broken-hearted: Well used, it decketh joy, Adorneth, doubleth joy: Ill used, it will destroy, In perfect time and measure With a face of golden pleasure Elegantly destroy.","['arts & sciences', 'philosophy', 'social commentaries', 'history & politics']",51,309
philosophy,Parks and ponds,Ralph Waldo Emerson,"Parks and ponds are good by day; I do not delight In black acres of the night, Nor my unseasoned step disturbs The sleeps of trees or dreams of herbs.","['activities', 'travels & journeys', 'nature', 'landscapes & pastorals', 'arts & sciences', 'philosophy', 'social commentaries', 'town & country life']",30,150
philosophy,Limits,Ralph Waldo Emerson,"Who knows this or that? Hark in the wall to the rat: Since the world was, he has gnawed; Of his wisdom, of his fraud What dost thou know? In the wretched little beast Is life and heart, Child and parent, Not without relation To fruitful field and sun and moon. What art thou? His wicked eye Is cruel to thy cruelty.","['nature', 'animals', 'arts & sciences', 'philosophy']",62,315
philosophy,The moon now rises to her absolute rule,Henry David Thoreau,"The moon now rises to her absolute rule, And the husbandman and hunter Acknowledge her for their mistress. Asters and golden reign in the fields And the life everlasting withers not. The fields are reaped and shorn of their pride But an inward verdure still crowns them; The thistle scatters its down on the pool And yellow leaves clothe the river— And nought disturbs the serious life of men. But behind the sheaves and under the sod There lurks a ripe fruit which the reapers have not gathered, The true harvest of the year—the boreal fruit Which it bears forever, With fondness annually watering and maturing it. But man never severs the stalk Which bears this palatable fruit.","['nature', 'arts & sciences', 'philosophy']",118,680
philosophy,[the snow is melting],Kobayashi Issa,The snow is melting and the village is flooded with children.,"['living', 'nature', 'landscapes & pastorals', 'weather', 'philosophy']",11,61
philosophy,"Cartoon Physics, part 1",Nick Flynn,"Children under, say, ten, shouldn't know that the universe is ever-expanding, inexorably pushing into the vacuum, galaxies swallowed by galaxies, whole solar systems collapsing, all of it acted out in silence. At ten we are still learning the rules of cartoon animation, that if a man draws a door on a rock only he can pass through it. Anyone else who tries will crash into the rock. Ten-year-olds should stick with burning houses, car wrecks, ships going down—earthbound, tangible disasters, arenas where they can be heroes. You can run back into a burning house, sinking ships have lifeboats, the trucks will come with their ladders, if you jump you will be saved. A child places her hand on the roof of a schoolbus, & drives across a city of sand. She knows the exact spot it will skid, at which point the bridge will give, who will swim to safety & who will be pulled under by sharks. She will learn that if a man runs off the edge of a cliff he will not fall until he notices his mistake.","['living', 'arts & sciences', 'philosophy', 'sciences']",181,994
philosophy,First Fire,Camille T. Dungy,"Stripped in a flamedance, the bluff backing our houses quivered in wet-black skin. A shawl of haze tugged tight around the starkness. We could have choked on August. Smoke thick in our throats, nearly naked as the earth, we played bare feet over the heat caught in asphalt. Could we, green girls, have prepared for this? Yesterday, we played in sand-carpeted caves. The store we built sold broken bits of ice plant, empty snail shells, leaves. Our school’s walls were open sky. We reeled in wonder from the hills, oblivious to the beckoning crescendo and to our parent’s hushed communion. When our bluff swayed into the undulation, we ran into the still streets of our suburb, feet burning against a fury that we did not know was change.","['living', 'philosophy', 'social commentaries', 'race & ethnicity']",128,737
philosophy,The Idler,Alice Moore Dunbar-Nelson,"An idle lingerer on the wayside's road, He gathers up his work and yawns away; A little longer, ere the tiresome load Shall be reduced to ashes or to clay. No matter if the world has marched along, And scorned his slowness as it quickly passed; No matter, if amid the busy throng, He greets some face, infantile at the last. His mission? Well, there is but one, And if it is a mission he knows it, nay, To be a happy idler, to lounge and sun, And dreaming, pass his long-drawn days away. So dreams he on, his happy life to pass Content, without ambitions painful sighs, Until the sands run down into the glass; He smiles—content—unmoved and dies. And yet, with all the pity that you feel For this poor mothling of that flame, the world; Are you the better for your desperate deal, When you, like him, into infinitude are hurled?","['living', 'life choices', 'time & brevity', 'philosophy', 'social commentaries']",154,828
philosophy,"Early Morning Prompts for Evening Takes Or, Roll ’em!",Rodrigo Toscano,"Like being reassigned to a case being made—to win? for a world mocked-up—terms to contest? Or, self glutting the market of experience— am am, a did this that— as “voice” script? Or, reining in the thrusting impulse that’d burst—out! and into. . . timed pattern a male’s—“mine?” Or, a hyper-local cultural thing—to do— conscious stance between friends strung along? Or, some gnawing negation—impelling all this? din’ wanna (really did) am “writing?” Or, being dispatched to a cramped corner of the vast. . . work-a-day transactions transmission? Or, alibis for (if not from) the near Black Out— detecting vital signs or dissent? Or, The National—reifying itself—can read? preemptive authorships as “progress”? Or, a once-elitist practice—popularized— aimless youth called forth—I came (aimed at?) Or, recombinant ruses of power—“allure”— who writes who here—and how sex—transects? Or, Capital’s quandaries of identity— certified— the stakes—now lowered? raised? Or, malingering with History’s inducements— disciplined we won’t be though are—need? Or, a schedule of vanguardist—occupations— vacuum left by the left to fill out? Or, the Nors that can’t be stated (just yet) can—mean? forming trends at the base asserting? Or, wouldn’t non-pop perspectives be also writ? discursive bumps and grinds to report? Or, logging on to a collectivizing—chance? bodies here plunked down—will plunk up. . . toward? Or, newly glozed invectives—to desublimate? old belles lettres upgraded downplays gain? Or, the pervasive liberinage of Genres— which clothes which strips which—for thrills—mostly? Or, a progressivist (scientistic)—complex? regrounding the grounds (props dignity? Or, an overdue reunion with precedence— compulsion to just flake kept in check? Or, why did you come—to hear something you don’t know? already— sorting terms— assigned to? Or, a realization of what’s yet unrealized— postscript or preamble to praxis?","['arts & sciences', 'philosophy', 'poetry & poets', 'social commentaries', 'history & politics']",282,1914
philosophy,Language Lessons,Alexandra Teague,"The carpet in the kindergarten room was alphabet blocks; all of us fidgeting on bright, primary letters. On the shelf sat that week's inflatable sound. The th was shaped like a tooth. We sang about brushing up and down, practiced exhaling while touching our tongues to our teeth. Next week, a puffy U like an upside-down umbrella; the rest of the alphabet deflated. Some days, we saw parents through the windows to the hallway sky. Look, a fat lady, a boy beside me giggled. Until then I'd only known my mother as beautiful.","['living', 'parenthood', 'activities', 'school & learning', 'philosophy']",93,524
philosophy,First Grade,Ron Koertge,"Until then, every forest had wolves in it, we thought it would be fun to wear snowshoes all the time, and we could talk to water. So who is this woman with the gray breath calling out names and pointing to the little desks we will occupy for the rest of our lives?","['living', 'activities', 'school & learning', 'nature', 'animals', 'philosophy']",53,264
philosophy,Shell,Terry Wolverton,"I could have anything I wanted from the maws of the vending machines that stood watch over the waiting room of my stepfather’s Shell station. Larry or Chubbs would fish out keys with grimy fingers, swing open the face of the machine, reveal its innards stacked columns of soda or candy bars. Outside the constant ding of the bell as cars pulled in for gas, directions, air in the tires, a clean windshield, drivers impatient for destination, and Chubbs or Larry would dash, leave me to choose: Planter’s Peanut Bar or Nestle’s Crunch, Coke or orange or chocolate pop. Grit covered that tiny room, layered on maps in their laddered racks, dusting the globe of the gumball machine, sifted over neat rows of motor oil in silver cans, smudging the white pages of homework I filled with painstaking script. I breathed the stink of petroleum, kicked at the legs of a yellow plastic chair with my black and white school oxfords, waiting for my stepfather who was supposed to watch me till my mother got off work. Nine was too young, she thought, to stay at home alone. But every day he’d disappear, banged-up Chevy gone from the lot, the men in oil-streaked uniforms shrugging excuses. “Anything she wants,” he’d instructed them, and I watched the clock as the sky darkened and the bright shell glowed against night. My new bra was too tight; I hugged my three-ring binder to hide my roll of belly from Larry, from Chubbs, and sucked the dregs of chocolate pop or lemon-lime.","['living', 'parenthood', 'activities', 'eating & drinking', 'jobs & working', 'philosophy', 'social commentaries', 'money & economics']",258,1468
philosophy,Aesthetics,Amaud Jamaul Johnson,"we must know a force greater than our weaknesses —Jean Toomer like most boys, ignorant or fearful of beauty, we pinned back the wings of butterflies and plucked off their legs, and watched and watched them tumble from leaves like pinecones wheeling from rooftops; and we laughed. we crumbled alka-seltzer for the pigeons, “those flying rats” my mother’s ex-husband once called. their bodies floundering like toys flung from a window. white foam from their mouths stark against the asphalt framing their artless convulsions and we laughed with open-mouths until tears dripped from our chins and our throats were raw with the rightness of god.","['living', 'nature', 'animals', 'philosophy']",104,641
philosophy,At the Choral Concert,Tim Nolan,The high school kids are so beautiful in their lavender blouses and crisp white shirts. They open their mouths to sing with that far-off stare they had looking out from the crib. Their voices lift up from the marble bed of the high altar to the blue endless ceiling of heaven as depicted in the cloudy dome— and we—as the parents—crane our necks to see our children and what is above us— and ahead of us—until the end when we are invited up to sing with them—sopranos and altos—tenors and basses—to sing the great Hallelujah Chorus—and I’m standing with the other stunned and gray fathers—holding our sheet music— searching for our parts—and we realize— our voices are surprisingly rich—experienced— For the Lord God omnipotent reigneth— and how do we all know to come in at exactly the right moment?—Forever and ever— and how can it not seem that we shall reign forever and ever—in one voice with our beautiful children—looking out into all those lights.,"['living', 'parenthood', 'activities', 'school & learning', 'travels & journeys', 'arts & sciences', 'music', 'philosophy']",165,955
philosophy,Winter Stars,Sara Teasdale,"I went out at night alone; The young blood flowing beyond the seaSeemed to have drenched my spirit’s wings— I bore my sorrow heavily.But when I lifted up my head From shadows shaken on the snow,I saw Orion in the east Burn steadily as long ago.From windows in my father’s house, Dreaming my dreams on winter nights,I watched Orion as a girl Above another city’s lights.Years go, dreams go, and youth goes too, The world’s heart breaks beneath its wars,All things are changed, save in the east The faithful beauty of the stars.","['living', 'time & brevity', 'nature', 'stars', 'planets', 'heavens', 'winter', 'philosophy']",93,526
philosophy,Luxembourg 1939,Léopold Sédar Senghor,"This Luxembourg morning, this Luxembourg autumn, As I walk back and forth upon my youth, No strollers, no fountains, no boats in the water, No children, no flowers. Ah! September flowers and the sunburnt shouts of children Defying the coming winter. Now only two old fellows trying to play tennis. This autumn morning without children—the children’s theater closed! This Luxembourg where I no longer find my youth, The years as fresh as cut grass. Comrades, my dreams are vanquished in despair, are they not? Here they fall like leaves with other leaves, Older, mortally wounded, trampled, bitter with blood, Gathered together for what common grave? I no longer know this Luxembourg, those soldiers at attention. They set up cannons to protect the Senators’ aimless retirement They dig trenches under the bench where I learned about The sweet budding of lips. This sign, ah! yes, of dangerous youth! . . . I watch the leaves fall into these false shelters, into graves Into trenches where the blood of an entire generation flows Europe is burying the nations’ leaven And the hope of new races.","['living', 'time & brevity', 'philosophy']",183,1093
philosophy,Herr Stimmung on Transparency,Keith Waldrop,"To those of a certain temperament, there is nothing worse than the thought of something hidden, secret, withheld from their knowing— especially if they suspect that another knows about it and has even, perhaps, connived at keeping it concealed. D. H. Lawrence seems to have been irritated no end by the thought that people were having sex and not telling him. Freud too. —Ah but then Freud arranged it so that everyone had to tell. His psychoanalysis lights up the depths, makes our tangled web transparent, to the point where I can see all the way down to It. And the process moves outward in increasing rings: The Master analyses his disciples. Who thereby—transparent now—become masters and, in turn, take on others, patients or disciples, to analyse. So that eventually there are no secrets. Except, of course, those of the first Master, the Self-Analysed. Which is to say, the only private One, sole Unrevealed. Opaque center of His universal panopticon. While we see only His words, His daughter, His cigar. Poor Lawrence.","['arts & sciences', 'language & linguistics', 'philosophy', 'poetry & poets', 'sciences', 'social commentaries', 'popular culture']",172,1028
philosophy,[night and],Kerri Sonnenberg,night and open as a child never feared an inch of her face it was a stance and succulence even in sleep had the graves a nightingale asked so far,"['living', 'philosophy']",30,145
philosophy,"Sonnets to Morpheus [""I know kung fu""]",John Beer,"“I know kung fu.” It won’t bring back the world. 5:15 a.m.: I wake from another dream, the same as every dream. A man builds a ship in my chest. Each of the sailors carries by her breast a picture of her sister. The ship is not the image of a ship. Beyond its sails there are no stars. The water is only water because it’s black. 5:15 a.m. Perhaps you’ve seen me practicing my moves in the empty prison yard and wondered whether you were the dreamer conjuring me into existence from the bare desire to caress a phantom ship and my death the death of your desire.","['living', 'time & brevity', 'arts & sciences', 'philosophy']",109,562
philosophy,Eponymous,Paul Killebrew,"I am unable to jump more than ten feet in the air. I am blind. I am unable to understand the dark passages. I begin to speak of being deprived. I believe that I am being kept in want. Who governs me? Who is to say what I am, and what I am not? I wish to be conscious of myself. My frontiers are long and insecure. I contract them. I cannot command them. I determine myself not to desire what is unattainable. I have a wound in my leg. I am a schoolboy. A rule does not oppress me if I impose it on myself. I assimilate it into my substance. I can never be thwarted. I cannot want it to be other than it is.","['living', 'coming of age', 'arts & sciences', 'philosophy']",127,606
philosophy,China III,Adrienne Su,"It is too much a part of things, even though the source is not within. In small American cities with and without universities, it keeps a constant presence in the Confucian sense, the inner arriving to match the outer, spirit not separate from matter (the latter illusion left by the missions the people have made such fine use of). There are times when you have to pretend to embrace an idea or befriend your adversaries. If constantly misinterpreted, use the mystery as currency. You have to start somewhere. Be wise: depart from where they’ve already put you. A country itself can’t betray you.","['arts & sciences', 'philosophy', 'social commentaries', 'popular culture', 'race & ethnicity']",103,597
philosophy,"['Often rebuked, yet always back returning']",Emily Brontë,"Often rebuked, yet always back returning To those first feelings that were born with me,And leaving busy chase of wealth and learning For idle dreams of things which cannot be:To-day, I will seek not the shadowy region; Its unsustaining vastness waxes drear;And visions rising, legion after legion, Bring the unreal world too strangely near.I’ll walk, but not in old heroic traces, And not in paths of high morality,And not among the half-distinguished faces, The clouded forms of long-past history.I’ll walk where my own nature would be leading: It vexes me to choose another guide:Where the gray flocks in ferny glens are feeding; Where the wild wind blows on the mountain side.What have those lonely mountains worth revealing? More glory and more grief than I can tell:The earth that wakes one human heart to feeling Can centre both the worlds of Heaven and Hell.","['living', 'time & brevity', 'activities', 'travels & journeys', 'arts & sciences', 'philosophy', 'poetry & poets', 'reading & books']",143,866
philosophy,Secret Ninja,Kiki Petrosino,You thought you saw me! But you didn't. I wear black turtlenecks. Black panties. Live in a tall cave! You don't know where my cave is. But I come out. Every day! To buy mustard & relish! See what— A man. Walking away from me. No good. Smash him! With a loud smash! Smash his metal table and cards. Good! Down in my cave. Put on my Seahawk gear! Watch Parade of Homes. Watch Ron Popeil put chicken & fishes & burgers & pork & macaroni in the same box. Hey! I can sell that box! At school. Where I smash the gym teacher in his head! I don't wear my uniform. I don't clean my locker. I don't share my lunch with the athletes. My lunch—mustard. Straight from the packet. No one sits next to me. Keep working my skills. Keep circling the word blood in Macbeth. Good. It takes days. It takes days.,"['living', 'coming of age', 'activities', 'school & learning', 'arts & sciences', 'humor & satire', 'philosophy', 'social commentaries', 'popular culture']",155,791
