Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
the spiritual,Sonnet: Grief Dies,Henry Timrod,"Grief dies like joy; the tears upon my cheek Will disappear like dew. Dear God! I know Thy kindly Providence hath made it so, And thank thee for the law. I am too weak To make a friend of Sorrow, or to wear, With that dark angel ever by my side (Though to thy heaven there be no better guide), A front of manly calm. Yet, for I hear How woe hath cleansed, how grief can deify, So weak a thing it seems that grief should die, And love and friendship with it, I could pray, That if it might not gloom upon my brow, Nor weigh upon my arm as it doth now, No grief of mine should ever pass away.","['living', 'sorrow & grieving', 'religion', 'faith & doubt', 'funerals']",122,590
the spiritual,A Song on the End of the World,Czeslaw Milosz,"On the day the world ends A bee circles a clover, A fisherman mends a glimmering net. Happy porpoises jump in the sea, By the rainspout young sparrows are playing And the snake is gold-skinned as it should always be. On the day the world ends Women walk through the fields under their umbrellas, A drunkard grows sleepy at the edge of a lawn, Vegetable peddlers shout in the street And a yellow-sailed boat comes nearer the island, The voice of a violin lasts in the air And leads into a starry night. And those who expected lightning and thunder Are disappointed. And those who expected signs and archangels’ trumps Do not believe it is happening now. As long as the sun and the moon are above, As long as the bumblebee visits a rose, As long as rosy infants are born No one believes it is happening now. Only a white-haired old man, who would be a prophet Yet is not a prophet, for he’s much too busy, Repeats while he binds his tomatoes: There will be no other end of the world, There will be no other end of the world.Warsaw, 1944","['nature', 'landscapes & pastorals', 'religion', 'faith & doubt']",194,1034
the spiritual,An Altogether Different Language,Anne Porter,"There was a church in Umbria, Little Portion, Already old eight hundred years ago. It was abandoned and in disrepair But it was called St. Mary of the Angels For it was known to be the haunt of angels, Often at night the country people Could hear them singing there. What was it like, to listen to the angels, To hear those mountain-fresh, those simple voices Poured out on the bare stones of Little Portion In hymns of joy? No one has told us. Perhaps it needs another language That we have still to learn, An altogether different language.","['living', 'time & brevity', 'religion', 'christianity']",99,541
the spiritual,"Vespers [In your extended absence, you permit me]",Louise Glück,"In your extended absence, you permit me use of earth, anticipating some return on investment. I must report failure in my assignment, principally regarding the tomato plants. I think I should not be encouraged to grow tomatoes. Or, if I am, you should withhold the heavy rains, the cold nights that come so often here, while other regions get twelve weeks of summer. All this belongs to you: on the other hand, I planted the seeds, I watched the first shoots like wings tearing the soil, and it was my heart broken by the blight, the black spot so quickly multiplying in the rows. I doubt you have a heart, in our understanding of that term. You who do not discriminate between the dead and the living, who are, in consequence, immune to foreshadowing, you may not know how much terror we bear, the spotted leaf, the red leaves of the maple falling even in August, in early darkness: I am responsible for these vines.","['living', 'disappointment & failure', 'activities', 'gardening', 'nature', 'landscapes & pastorals', 'religion', 'faith & doubt']",165,917
the spiritual,The Garden Buddha,Peter Pereira,"Gift of a friend, the stone Buddha sits zazen, prayer beads clutched in his chubby fingers. Through snow, icy rain, the riot of spring flowers, he gazes forward to the city in the distance—always the same bountiful smile upon his portly face. Why don’t I share his one-minded happiness? The pear blossom, the crimson-petaled magnolia, filling me instead with a mixture of nostalgia and yearning. He’s laughing at me, isn’t he? The seasons wheeling despite my photographs and notes, my desire to make them pause. Is that the lesson? That stasis, this holding on, is not life? Now I’m smiling, too—the late cherry, its soft pink blossoms already beginning to scatter; the trillium, its three-petaled white flowers exquisitely tinged with purple as they fall.","['nature', 'trees & flowers', 'religion', 'buddhism', 'arts & sciences']",124,756
the spiritual,Done is a Battle,William Dunbar,"Done is a battle on the dragon black, Our champion Christ confoundit has his force; The yetis of hell are broken with a crack, The sign triumphal raisit is of the cross, The devillis trymmillis with hiddous voce, The saulis are borrowit and to the bliss can go, Christ with his bloud our ransonis dois indoce:Surrexit Dominus de sepulchro. Dungan is the deidly dragon Lucifer, The cruewall serpent with the mortal stang; The auld kene tiger, with his teith on char, Whilk in a wait has lyen for us so lang, Thinking to grip us in his clawis strang; The merciful Lord wald nocht that it were so, He made him for to failye of that fang.Surrexit Dominus de sepulchro. He for our saik that sufferit to be slane, And lyk a lamb in sacrifice was dicht, Is lyk a lion risen up agane, And as a gyane raxit him on hicht; Sprungen is Aurora radious and bricht, On loft is gone the glorious Apollo, The blissful day departit fro the nicht:Surrexit Dominus de sepulchro. The grit victour again is rissen on hicht, That for our querrell to the deth was woundit; The sun that wox all pale now shynis bricht, And, derkness clearit, our faith is now refoundit; The knell of mercy fra the heaven is soundit, The Christin are deliverit of their wo, The Jowis and their errour are confoundit:Surrexit Dominus de sepulchro. The fo is chasit, the battle is done ceis, The presone broken, the jevellouris fleit and flemit; The weir is gon, confermit is the peis, The fetteris lowsit and the dungeon temit, The ransoun made, the prisoneris redeemit; The field is won, owrecomen is the fo, Dispuilit of the treasure that he yemit:Surrexit Dominus de sepulchro.","['religion', 'christianity', 'social commentaries', 'war & conflict']",291,1636
the spiritual,Chanukah Lights Tonight,Steven Schneider,"Our annual prairie Chanukah party— latkes, kugel, cherry blintzes. Friends arrive from nearby towns and dance the twist to “Chanukah Lights Tonight,” spin like a dreidel to a klezmer hit. The candles flicker in the window. Outside, ponderosa pines are tied in red bows. If you squint, the neighbors’ Christmas lights look like the Omaha skyline. The smell of oil is in the air. We drift off to childhood where we spent our gelt on baseball cards and matinees, cream sodas and potato knishes. No delis in our neighborhood, only the wind howling over the crushed corn stalks. Inside, we try to sweep the darkness out, waiting for the Messiah to knock, wanting to know if he can join the party.","['religion', 'judaism', 'hanukkah']",121,691
the spiritual,The Soft City,Tennessee Williams,"I Eastward the city with scarcely even a murmur turns in the soft dusk, the lights of it blur, the delicate spires are unequal as though the emollient dusk had begun to dissolve them... And the soft air-breathers, their soft bosoms rising and falling as ferns under water responding to some impalpably soft pressure, turn with the city, too. The petals of tenderness in them, their tentative ways of feeling, not quite reaching out but ever so gently half reaching out and withdrawing, withdrawing to where their feminine star is withdrawing, the planet that turns with them, faithfully always and softly... II And if there is something which is not soft in the city, such as a cry too hard for the soft mouth to hold, God puts a soft stop to it. Bending invisibly down, He breathes a narcosis over the panicky face upturned to entreat Him: a word as soft as morphine is the word that God uses, placing His soft hand over the mouth of the cryer before it has time to gather the force of a cry. It is almost as if no cry had ever been thought of... And, yes, over all, soft canopy over soft canopy, web over soft, soft web, gauze hung over gauze, the mysteries of the tall heaven, the tall and very soft heaven, are softest of all!",['religion'],227,1230
the spiritual,Emplumada,Lorna Dee Cervantes,"When summer ended the leaves of snapdragons withered taking their shrill-colored mouths with them. They were still, so quiet. They were violet where umber now is. She hated and she hated to see them go. Flowers born when the weather was good - this she thinks of, watching the branch of peaches daring their ways above the fence, and further, two hummingbirds, hovering, stuck to each other, arcing their bodies in grim determination to find what is good, what is given them to find. These are warriors distancing themselves from history. They find peace in the way they contain the wind and are gone.","['living', 'time & brevity', 'nature', 'religion']",104,601
the spiritual,New Stanzas for Amazing Grace,Allen Ginsberg,I dreamed I dwelled in a homeless place Where I was lost alone Folk looked right through me into space And passed with eyes of stone O homeless hand on many a street Accept this change from me A friendly smile or word is sweet As fearless charity Woe workingman who hears the cry And cannot spare a dime Nor look into a homeless eye Afraid to give the time So rich or poor no gold to talk A smile on your face The homeless ones where you may walk Receive amazing graceI dreamed I dwelled in a homeless place Where I was lost alone Folk looked right through me into space And passed with eyes of stone,"['religion', 'god & the divine', 'arts & sciences', 'music', 'social commentaries', 'cities & urban life', 'class']",118,600
the spiritual,The Day of Judgment,Isaac Watts,"An Ode Attempted in English Sapphic When the fierce north wind with his airy forces Rears up the Baltic to a foaming fury, And the red lightning with a storm of hail comes Rushing amain down, How the poor sailors stand amazed and tremble, While the hoarse thunder, like a bloody trumpet, Roars a loud onset to the gaping waters, Quick to devour them! Such shall the noise be and the wild disorder, (If things eternal may be like these earthly) Such the dire terror, when the great Archangel Shakes the creation, Tears the strong pillars of the vault of heaven, Breaks up old marble, the repose of princes; See the graves open, and the bones arising, Flames all around ’em! Hark, the shrill outcries of the guilty wretches! Lively bright horror and amazing anguish Stare through their eyelids, while the living worm lies Gnawing within them. Thoughts like old vultures prey upon their heart-strings, And the smart twinges, when the eye beholds the Lofty Judge frowning, and a flood of vengeance Rolling afore him. Hopeless immortals! how they scream and shiver, While devils push them to the pit wide-yawning Hideous and gloomy, to receive them headlong Down to the center. Stop here, my fancy: (all away ye horrid Doleful ideas); come, arise to Jesus; How He sits God-like! and the saints around him Throned, yet adoring! Oh may I sit there when he comes triumphant Dooming the nations! then ascend to glory While our hosannas all along the passage Shout the Redeemer.","['religion', 'christianity', 'god & the divine']",253,1468
the spiritual,A Prospect of Heaven Makes Death Easy,Isaac Watts,"There is a land of pure delight Where saints immortal reign; Infinite day excludes the night, And pleasures banish pain. There everlasting spring abides, And never-withering flowers; Death like a narrow sea divides This heavenly land from ours. Sweet fields beyond the swelling flood Stand dressed in living green: So to the Jews old Canaan stood, While Jordan rolled between. But timorous mortals start and shrink To cross this narrow sea, And linger shivering on the brink, And fear to launch away. Oh could we make our doubts remove, These gloomy doubts that rise, And see the Canaan that we love, With unbeclouded eyes; Could we but climb where Moses stood And view the landscape o’er, Not Jordan’s stream, nor death’s cold flood, Should fright us from the shore.","['nature', 'seas', 'rivers', '& streams', 'religion', 'christianity']",129,767
the spiritual,"Our God, Our Help",Isaac Watts,"Our God, our help in ages past, Our hope for years to come, Our shelter from the stormy blast, And our eternal home: Under the shadow of thy throne Thy saints have dwelt secure; Sufficient is thine arm alone, And our defense is sure. Before the hills in order stood Or earth received her frame, From everlasting thou art God, To endless years the same. Thy word commands our flesh to dust, “Return, ye sons of men”; All nations rose from earth at first, And turn to earth again. A thousand ages in thy sight Are like an evening gone; Short as the watch that ends the night Before the rising sun. The busy tribes of flesh and blood, With all their lives and cares, Are carried downwards by thy flood, And lost in following years. Time, like an ever-rolling stream, Bears all its sons away; They fly forgotten, as a dream Dies at the opening day. Like flowery fields the nations stand, Pleased with the morning light; The flowers beneath the mower’s hand Lie withering e’er ’tis night. Our God, our help in ages past, Our hope for years to come, Be thou our guard while troubles last, And our eternal home.","['religion', 'christianity', 'god & the divine']",203,1104
the spiritual,Psalm 58,Isaac Watts,"Warning to Magistrates Judges, who rule the world by laws, Will ye despise the righteous cause, When th’injur’d poor before you stands? Dare ye condemn the righteous poor, And let rich sinners ’scape secure, While gold and greatness bribe your hands? Have ye forgot or never knew That God will judge the judges too? High in the Heavens his justice reigns; Yet you invade the rights of God, And send your bold decrees abroad To bind the conscience in your chains. A poisoned arrow is your tongue, The arrow sharp, the poison strong, And death attends where e’er it wounds: You hear no counsels, cries or tears; So the deaf adder stops her ears Against the power of charming sounds. Break out their teeth, eternal God, Those teeth of lions dyed in blood; And crush the serpents in the dust: As empty chaff, when whirlwinds rise, Before the sweeping tempest flies, So let their hopes and names be lost. Th’Almighty thunders from the sky, Their grandeur melts, their titles die, As hills of snow dissolve and run, Or snails that perish in their slime, Or births that come before their time, Vain births, that never see the sun. Thus shall the vengeance of the Lord Safety and joy to saints afford; And all that hear shall join and say, “Sure there’s a God that rules on high, “A God that hears his children cry, “And will their sufferings well repay.”","['religion', 'god & the divine', 'social commentaries', 'crime & punishment']",240,1347
the spiritual,Psalm 114,Isaac Watts,"Miracles Attending Israel’s Journey When Isr’el, freed from Pharaoh’s hand, Left the proud tyrant and his land, The tribes with cheerful homage own Their king; and Judah was his throne. Across the deep their journey lay; The deep divides to make them way. Jordan beheld their march, and led, With backward current, to his head. The mountains shook like frighted sheep, Like lambs the little hillocks leap; Not Sinai on her base could stand, Conscious of sov’reign pow’r at hand. What pow’r could make the deep divide? Make Jordan backward roll his tide? Why did ye leap, ye little hills? And whence the fright that Sinai feels? Let ev’ry mountain, ev’ry flood, Retire and know th’ approaching God, The King of Isr’el: see him here! Tremble, thou earth, adore and fear. He thunders, and all nature mourns; The rock to standing pools he turns, Flints spring with fountains at his word, And fires and seas confess the Lord.","['religion', 'christianity', 'god & the divine']",158,920
the spiritual,Psalm 58,Christopher Smart,"Ye congregation of the tribes, On justice do you set your mind; And are ye free from guile and bribes Ye judges of mankind? Nay, ye of frail and mortal mould Imagine mischief in your heart; Your suffrages and selves are sold Unto the general mart. Men of unrighteous seed betray Perverseness from their mother’s womb; As soon as they can run astray, Against the truth presume. They are with foul infection stained, Ev’n with the serpent’s taint impure; Their ears to blest persuasion chained, And locked against her lure. Though Christ himself the pipe should tune, They will not to the measure tread, Nor will they with his grief commune Though tears of blood he shed. Lord, humanize their scoff and scorn, And their malevolence defeat; Of water and the spirit born Let grace their change complete. Let them with pious ardor burn, And make thy holy church their choice; To thee with all their passions turn, And in thy light rejoice. As quick as lightning to its mark, So let thy gracious angel speed; And take their spirits in thine ark To their eternal mead. The righteous shall exult the more As he such powerful mercy sees, Such wrecks and ruins safe on shore, Such tortured souls at ease. So that a man shall say, no doubt, The penitent has his reward; There is a God to bear him out, And he is Christ our Lord.","['religion', 'christianity', 'faith & doubt', 'god & the divine']",238,1317
the spiritual,Psalm 114,Christopher Smart,"When Israel came from Egypt’s coast, And Goshen’s marshy plains, And Jacob with his joyful host From servitude and chains; Then was it seen how much the Jews Were holy in his sight, And God did Israel’s kingdom choose To manifest his might. The sea beheld it, and with dread Retreated to make way; And Jordan to his fountain head Ran backwards in dismay. The mountains, like the rams that bound, Exulted on their base; Like lambs the little hills around Skipt lightly from their place. What is the cause, thou mighty sea, That thou thyself should shun; And Jordan, what is come to thee, That thou should backward run? Ye mountains that ye leaped so high From off the solid rock, Ye hills that ye should gambols try, Like firstlings of the flock? Earth, from the center to the sod His fearful presence hail The presence of Jeshurun’s God, In whom our arms prevail. Who beds of rocks in pools to stand Can by his word compel, And from the veiny flint command The fountain and the well.","['religion', 'faith & doubt', 'god & the divine', 'judaism']",179,983
the spiritual,"Hatred and Vengeance, My Eternal Portion",William Cowper,"Hatred and vengeance, my eternal portion, Scarce can endure delay of execution, Wait, with impatient readiness, to seize my Soul in a moment. Damned below Judas: more abhorred than he was, Who for a few pence sold his holy master. Twice betrayed, Jesus me, the last delinquent, Deems the profanest. Man disavows, and Deity disowns me: Hell might afford my miseries a shelter; Therefore hell keeps her ever-hungry mouths all Bolted against me. Hard lot! encompassed with a thousand dangers; Weary, faint, trembling with a thousand terrors, I’m called, if vanquished, to receive a sentence Worse than Abiram’s. Him the vindictive rod of angry justice Sent quick and howling to the centre headlong; I, fed with judgment, in a fleshly tomb, am Buried above ground.","['living', 'health & illness', 'religion', 'god & the divine']",125,760
the spiritual,To the Poor,Anna Lætitia Barbauld,"Child of distress, who meet’st the bitter scorn Of fellow-men to happier prospects born, Doomed Art and Nature’s various stores to see Flow in full cups of joy—and not for thee; Who seest the rich, to heaven and fate resigned, Bear thy afflictions with a patient mind; Whose bursting heart disdains unjust control, Who feel’st oppression’s iron in thy soul, Who dragg’st the load of faint and feeble years, Whose bread is anguish, and whose water tears; Bear, bear thy wrongs—fulfill thy destined hour, Bend thy meek neck beneath the foot of Power; But when thou feel’st the great deliverer nigh, And thy freed spirit mounting seeks the sky, Let no vain fears thy parting hour molest, No whispered terrors shake thy quiet breast: Think not their threats can work thy future woe, Nor deem the Lord above like lords below;— Safe in the bosom of that love repose By whom the sun gives light, the ocean flows; Prepare to meet a Father undismayed, Nor fear the God whom priests and kings have made.","['living', 'time & brevity', 'religion', 'god & the divine', 'social commentaries', 'class', 'money & economics']",174,993
the spiritual,The Rose,Jean Valentine,"a labyrinth, as if at its center, god would be there— but at the center, only rose, where rose came from, where rose grows— & us, inside of the lips & lips: the likenesses, the eyes, & the hair, we are born of, fed by, & marry with, only flesh itself, only its passage —out of where? to where? Then god the mother said to Jim, in a dream, Never mind you, Jim, come rest again on the country porch of my knees.","['the body', 'nature', 'religion', 'god & the divine']",83,409
the spiritual,"New Heaven, New War",Robert Southwell SJ,"Come to your heaven, you heavenly choirs, Earth hath the heaven of your desires. Remove your dwelling to your God; A stall is now his best abode. Sith men their homage do deny, Come, angels, all their fault supply. His chilling cold doth heat require; Come, seraphins, in lieu of fire. This little ark no cover hath; Let cherubs’ wings his body swathe. Come, Raphael, this babe must eat; Provide our little Toby meat. Let Gabriel be now his groom, That first took up his earthly room. Let Michael stand in his defense, Whom love hath linked to feeble sense. Let graces rock when he doth cry, And angels sing his lullaby. The same you saw in heavenly seat Is he that now sucks Mary’s teat; Agnize your king a mortal wight, His borrowed weed lets not your sight. Come, kiss the manger where he lies, That is your bliss above the skies. This little babe, so few days old, Is come to rifle Satan’s fold; All hell doth at his presence quake. Though he himself for cold do shake, For in this weak unarmèd wise The gates of hell he will surprise. With tears he fights and wins the field; His naked breast stands for a shield; His battering shot are babish cries, His arrows looks of weeping eyes, His martial ensigns cold and need, And feeble flesh his warrior’s steed. His camp is pitchèd in a stall, His bulwark but a broken wall, The crib his trench, hay stalks his stakes, Of shepherds he his muster makes; And thus, as sure his foe to wound, The angels’ trumps alarum sound. My soul, with Christ join thou in fight; Stick to the tents that he hath pight; Within his crib is surest ward, This little babe will be thy guard. If thou wilt foil thy foes with joy, Then flit not from this heavenly boy.","['religion', 'christianity', 'faith & doubt', 'god & the divine']",316,1695
the spiritual,Neutrality Loathsome,Robert Herrick,"God will have all, or none; serve Him, or fall Down before Baal, Bel, or Belial: Either be hot, or cold: God doth despise, Abhorre, and spew out all Neutralities.","['religion', 'god & the divine']",30,162
the spiritual,To Find God,Robert Herrick,"Weigh me the fire; or canst thou find A way to measure out the wind? Distinguish all those floods that are Mixed in that wat’ry theater, And taste thou them as saltless there, As in their channel first they were. Tell me the people that do keep Within the kingdoms of the deep; Or fetch me back that cloud again, Beshivered into seeds of rain. Tell me the motes, dust, sands, and spears Of corn, when summer shakes his ears; Show me that world of stars, and whence They noiseless spill their influence. This if thou canst; then show me Him That rides the glorious cherubim.","['nature', 'religion', 'god & the divine']",106,573
the spiritual,Redemption,George Herbert,"Having been tenant long to a rich lord, Not thriving, I resolvèd to be bold, And make a suit unto him, to afford A new small-rented lease, and cancel th’ old. In heaven at his manor I him sought; They told me there that he was lately gone About some land, which he had dearly bought Long since on earth, to take possessiòn. I straight returned, and knowing his great birth, Sought him accordingly in great resorts; In cities, theaters, gardens, parks, and courts; At length I heard a ragged noise and mirth Of thieves and murderers; there I him espied, Who straight, Your suit is granted, said, and died.","['activities', 'jobs & working', 'religion', 'faith & doubt', 'social commentaries', 'class', 'money & economics']",110,604
the spiritual,The Windows,George Herbert,"Lord, how can man preach thy eternal word? He is a brittle crazy glass; Yet in thy temple thou dost him afford This glorious and transcendent place, To be a window, through thy grace. But when thou dost anneal in glass thy story, Making thy life to shine within The holy preachers, then the light and glory More reverend grows, and more doth win; Which else shows waterish, bleak, and thin. Doctrine and life, colors and light, in one When they combine and mingle, bring A strong regard and awe; but speech alone Doth vanish like a flaring thing, And in the ear, not conscience, ring.","['religion', 'christianity', 'faith & doubt', 'god & the divine']",106,584
the spiritual,Artillery,George Herbert,"As I one evening sat before my cell, Methought a star did shoot into my lap. I rose and shook my clothes, as knowing well That from small fires comes oft no small mishap; When suddenly I heard one say, “Do as thou usest, disobey, Expel good motions from thy breast, Which have the face of fire, but end in rest.” I, who had heard of music in the spheres, But not of speech in stars, began to muse; But turning to my God, whose ministers The stars and all things are: “If I refuse, Dread Lord,” said I, “so oft my good, Then I refuse not ev’n with blood To wash away my stubborn thought; For I will do or suffer what I ought. “But I have also stars and shooters too, Born where thy servants both artilleries use. My tears and prayers night and day do woo And work up to thee; yet thou dost refuse. Not but I am (I must say still) Much more obliged to do thy will Than thou to grant mine; but because Thy promise now hath ev’n set thee thy laws. “Then we are shooters both, and thou dost deign To enter combat with us, and contest With thine own clay. But I would parley fain: Shun not my arrows, and behold my breast. Yet if thou shunnest, I am thine: I must be so, if I am mine. There is no articling with thee: I am but finite, yet thine infinitely.”","['nature', 'stars', 'planets', 'heavens', 'religion', 'faith & doubt', 'god & the divine', 'social commentaries', 'war & conflict']",250,1251
the spiritual,The Flower,George Herbert,"How fresh, oh Lord, how sweet and clean Are thy returns! even as the flowers in spring; To which, besides their own demean, The late-past frosts tributes of pleasure bring. Grief melts away Like snow in May, As if there were no such cold thing. Who would have thought my shriveled heart Could have recovered greenness? It was gone Quite underground; as flowers depart To see their mother-root, when they have blown, Where they together All the hard weather, Dead to the world, keep house unknown. These are thy wonders, Lord of power, Killing and quickening, bringing down to hell And up to heaven in an hour; Making a chiming of a passing-bell. We say amiss This or that is: Thy word is all, if we could spell. Oh that I once past changing were, Fast in thy Paradise, where no flower can wither! Many a spring I shoot up fair, Offering at heaven, growing and groaning thither; Nor doth my flower Want a spring shower, My sins and I joining together. But while I grow in a straight line, Still upwards bent, as if heaven were mine own, Thy anger comes, and I decline: What frost to that? what pole is not the zone Where all things burn, When thou dost turn, And the least frown of thine is shown? And now in age I bud again, After so many deaths I live and write; I once more smell the dew and rain, And relish versing. Oh, my only light, It cannot be That I am he On whom thy tempests fell all night. These are thy wonders, Lord of love, To make us see we are but flowers that glide; Which when we once can find and prove, Thou hast a garden for us where to bide; Who would be more, Swelling through store, Forfeit their Paradise by their pride.","['nature', 'trees & flowers', 'religion', 'christianity', 'faith & doubt', 'god & the divine']",312,1646
the spiritual,Discipline,George Herbert,"Throw away thy rod, Throw away thy wrath: O my God, Take the gentle path. For my heart’s desire Unto thine is bent: I aspire To a full consent. Not a word or look I affect to own, But by book, And thy book alone. Though I fail, I weep: Though I halt in pace, Yet I creep To the throne of grace. Then let wrath remove; Love will do the deed: For with love Stony hearts will bleed. Love is swift of foot; Love’s a man of war, And can shoot, And can hit from far. Who can ’scape his bow? That which wrought on thee, Brought thee low, Needs must work on me. Throw away thy rod; Though man frailties hath, Thou art God: Throw away thy wrath.","['religion', 'faith & doubt', 'god & the divine']",130,636
the spiritual,"Sonnet 13: Harry, whose tuneful and well-measured song",John Milton,"To Mr. H. Lawes, On His Airs Harry, whose tuneful and well-measured song First taught our English music how to span Words with just note and accent, not to scan With Midas’ ears, committing short and long, Thy worth and skill exempts thee from the throng, With praise enough for Envy to look wan; To after-age thou shalt be writ the man That with smooth air couldst humor best our tongue. Thou honor’st Verse, and Verse must lend her wing To honor thee, the priest of Phœbus’ choir, That tun’st their happiest lines in hymn or story. Dante shall give Fame leave to set thee higher Than his Casella, whom he wooed to sing, Met in the milder shades of Purgatory.","['religion', 'faith & doubt', 'arts & sciences', 'music', 'poetry & poets', 'reading & books']",121,660
the spiritual,The Tear,Richard Crashaw,"What bright soft thing is this? Sweet Mary, the fair eyes’ expense? A moist spark it is, A wat’ry diamond; from whence The very term, I think, was found The water of a diamond. O ’tis not a tear, ’Tis a star about to drop From thine eye its sphere; The sun will stoop and take it up. Proud will his sister be to wear This thine eyes’ jewel in her ear. O ’tis a tear Too true a tear; for no sad eyne, How sad so e’re, Rain so true a teare as thine; Each drop leaving a place so dear, Weeps for itself, is its own tear. Such a pearl as this is, (Slipped from Aurora’s dewy breast) The rose bud’s sweet lip kisses; And such the rose itself, when vexed With ungentle flames, does shed, Sweating in too warm a bed. Such the maiden gem, By the wanton spring put on, Peeps from her parent stem, And blushes on the manly sun: This wat’ry blossom of thy eyne, Ripe, will make the richer wine. Faire drop, why quak’st thou so? ’Cause thou straight must lay thy head In the dust? o no; The dust shall never be thy bed: A pillow for thee will I bring, Stuffed with down of angels’ wing. Thus carried up on high, (For to Heaven thou must go) Sweetly shalt thou lie And in soft slumbers bathe thy woe; Till the singing orbs awake thee, And one of their bright chorus make thee. There thy self shalt be An eye, but not a weeping one, Yet I doubt of thee, Whether th’hadst rather there have shone An eye of Heaven; or still shine here, In th’Heaven of Mary’s eye, a tear.","['living', 'sorrow & grieving', 'the body', 'nature', 'religion', 'christianity', 'god & the divine']",289,1455
the spiritual,Spring,Gerard Manley Hopkins,"Nothing is so beautiful as Spring – When weeds, in wheels, shoot long and lovely and lush; Thrush’s eggs look little low heavens, and thrush Through the echoing timber does so rinse and wring The ear, it strikes like lightnings to hear him sing; The glassy peartree leaves and blooms, they brush The descending blue; that blue is all in a rush With richness; the racing lambs too have fair their fling. What is all this juice and all this joy? A strain of the earth’s sweet being in the beginning In Eden garden. – Have, get, before it cloy, Before it cloud, Christ, lord, and sour with sinning, Innocent mind and Mayday in girl and boy, Most, O maid’s child, thy choice and worthy the winning.","['nature', 'landscapes & pastorals', 'spring', 'religion', 'christianity']",127,694
the spiritual,Soul,Cleopatra Mathis,"It is not the angel riding a goat, trying to make him go. It does no work with refusal or guilt, which loves only its contorted self. But fancies instead my terrier’s long pink tongue, how it teases out the bone’s marrow, tasting with all its muscle. The angel is silver, but so is the goat and the box on which they perch, a Victorian gesture in the mansion where I spent the fall. They have followed me home, their permanent shine presuming, while around me, everything withered, slowly froze, and began its turn toward white. The snow is nothing but a great emptiness, and I’m tired of trying to find a secret there. But look—one leaf skittering across the glazed surface catches its stem to stand upright, the shape of a hand waving.","['living', 'time & brevity', 'religion', 'the spiritual']",134,737
the spiritual,Holy Shit,Peter Pereira,"It used to be more private—just the immediate family gathered after mass, the baptismal font at the rear of the church tiny as a bird bath. The priest would ladle a few teaspoons’ tepid holy water on the bundled baby’s forehead, make a crack about the halo being too tight as the new soul wailed. We’d go home to pancakes and eggs. These days it’s a big Holy-wood production— midmass, the giant altar rolls back to reveal a Jacuzzi tub surrounded by potted palms. The priest hikes up his chasuble, steps barefoot out of his black leather loafers and wades in like a newfangled John as organ music swells and the baby-bearing families line up like jumbo jets ready for takeoff. But when the godparents handed my niece’s newborn naked to their parish priest, and he dunked her into the Jacuzzi’s bath-warm holy water, her little one grew so calm and blissful she pooped—not a smelly three-days’ worth, explosive diaper load, but enough to notice. As the godparents scooped the turds with a handkerchief, the savvy priest pretended he hadn’t seen, swept through the fouled water with his palm before the next baby in line was submerged. After mass, my niece sat speechless, red-faced, not knowing what to say— or whether—as church ladies, friends, and family members presented one by one to the tub where the babies had been baptized. As they knelt and bowed and dipped their fingers in, and blessed themselves.","['activities', 'indoor activities', 'religion', 'christianity', 'arts & sciences', 'humor & satire']",243,1408
the spiritual,Pine,Chase Twichell,"The first night at the monastery, a moth lit on my sleeve by firelight, long after the first frost. A short stick of incense burns thirty minutes, fresh thread of pine rising through the old pine of the hours. Summer is trapped under the thin glass on the brook, making the sound of an emptying bottle. Before the long silence, the monks make a long soft rustling, adjusting their robes. The deer are safe now. Their tracks are made of snow. The wind has dragged its branches over their history.","['nature', 'animals', 'religion']",90,495
the spiritual,Evening Angelus,Joyce Sutphen,"I have forgotten the words, and therefore I shall not conceive of a mysterious salvation, I shall not become a tall lily and bloom into blue and white. Then what oracular event shall appear on my doorstep? What announcement shall crowd me to a corner, protesting an unworthiness, which doubtless shall be believed? But these are only bells we hear, pulled down by the arms of the drunken janitor, two fingers missing on his left hand. And we have climbed into that tower, its spiraling wooden staircase creaking beneath our feet. We have seen for ourselves that it is only iron that rings, iron swinging on an iron bar, the rough rope threading down to the cold ground, no death or holiness in those hollow shells.","['religion', 'faith & doubt']",126,714
the spiritual,In the Goddess’s Name I Summon You. . .,George Seferis,"Oil on limbs, maybe a rancid smell as on the chapel’s oil-press here, as on the rough pores of the unturning stone. Oil on hair wreathed in rope and maybe other scents unknown to us poor and rich and statuettes offering small breasts with their fingers. Oil in the sun the leaves shuddered when the stranger stopped and the silence weighed between the knees. The coins fell: ‘In the goddess’s name I summon you...’ Oil on the shoulders and the flexing waist legs grass-dappled, and that wound in the sun as the bell rang for vespers as I spoke in the churchyard with a crippled man.","['the body', 'nature', 'religion']",106,582
